speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,clock_time,stage
4.2,0.9,18.4,952,852,0.89,18,1415,25.6,104,35,79.1,10.366666666666667,9.366666666666667,12:07:49,4
4.3,0.9,18.4,948,816,0.86,19,1333,25,102,35,79.7,10.416666666666666,9.416666666666666,12:07:52,4
4.3,0.9,20.7,1071,887,0.83,20,1381,28.2,103,34,77.1,10.466666666666669,9.466666666666669,12:07:55,4
4.3,0.9,19.3,996,807,0.81,19,1301,24.7,99,35,79.9,10.516666666666667,9.516666666666667,12:07:58,4
4.3,0.9,22.2,1148,913,0.8,19,1452,28.3,99,35,77,10.566666666666666,9.566666666666666,12:08:01,4
4.2,0.9,12.5,647,484,0.75,19,773,14.9,96,36,87.9,10.616666666666667,9.616666666666667,12:08:04,4
4.3,0.9,24.6,1267,987,0.78,20,1474,30,98,35,75.6,10.666666666666666,9.666666666666666,12:08:07,4
4.3,0.9,13,674,517,0.77,19,863,16.3,96,36,86.7,10.716666666666669,9.716666666666669,12:08:10,4
4.3,0.9,20.9,1080,813,0.75,19,1327,24.6,96,36,80,10.766666666666667,9.766666666666667,12:08:13,4
4.3,0.9,24.5,1264,943,0.75,20,1375,27.9,96,36,77.3,10.816666666666666,9.816666666666666,12:08:16,4
4.2,0.9,21.7,1122,839,0.75,20,1281,25.5,97,35,79.3,10.866666666666667,9.866666666666667,12:08:19,4
4.3,0.9,23.8,1226,898,0.73,21,1290,26.5,94,37,78.4,10.916666666666666,9.916666666666666,12:08:22,4
4.3,0.9,18.2,942,704,0.75,18,1163,21.3,95,36,82.7,10.983333333333333,9.983333333333333,12:08:26,4
4.2,0.9,19.9,1027,755,0.74,21,1084,22.3,94,37,81.9,11.033333333333331,10.033333333333331,12:08:29,4
4.3,0.9,18,927,672,0.73,20,1046,20.6,93,38,83.2,11.083333333333334,10.083333333333334,12:08:32,4
4.3,0.9,21.6,1116,809,0.72,17,1333,22.6,93,38,81.6,11.133333333333333,10.133333333333333,12:08:35,4
4.3,0.9,28.5,1473,1048,0.71,17,1647,28.7,91,38,76.6,11.2,10.2,12:08:39,4
4.3,0.9,34.5,1781,1291,0.72,20,1847,36.2,93,38,70.5,11.25,10.25,12:08:42,4
4.3,0.9,33.2,1711,1276,0.75,20,1774,36,94,37,70.7,11.3,10.3,12:08:45,4
4.2,0.9,27,1394,1069,0.77,18,1722,30.2,96,37,75.4,11.35,10.35,12:08:48,4
4.3,0.9,27.9,1440,1095,0.76,24,1389,32.8,98,35,73.3,11.4,10.4,12:08:51,4
4.3,0.9,27.8,1435,1092,0.76,19,1701,31.6,96,37,74.3,11.45,10.45,12:08:54,4
4.3,0.9,27.6,1423,1098,0.77,19,1684,31.8,97,37,74.1,11.5,10.5,12:08:57,4
4.3,0.9,26.5,1368,1042,0.76,21,1450,29.8,95,38,75.7,11.55,10.55,12:09:00,4
4.3,0.9,11.3,583,457,0.78,18,800,14.6,97,37,88.1,11.6,10.6,12:09:03,4
4.3,0.9,28.1,1448,1090,0.75,22,1423,31,93,38,74.7,11.65,10.65,12:09:06,4
4.2,0.9,31.3,1616,1212,0.75,18,1947,35.7,94,38,70.9,11.7,10.7,12:09:09,4
4.2,0.9,26.5,1368,1063,0.78,20,1509,30.6,96,37,75.1,11.75,10.75,12:09:12,4
4.3,0.9,30.7,1583,1246,0.79,24,1535,36.5,97,36,70.2,11.8,10.8,12:09:15,4
4.3,0.9,28.3,1462,1144,0.78,21,1604,33.2,96,38,73,11.85,10.85,12:09:18,4
4.2,0.9,28.9,1492,1147,0.77,20,1583,31.8,96,38,74.1,11.9,10.9,12:09:21,4
4.3,0.9,29.8,1541,1204,0.78,20,1725,34.3,97,37,72.1,11.95,10.95,12:09:24,4
4.3,0.9,26.6,1373,1085,0.79,20,1598,32.4,97,37,73.6,12,11,12:09:27,4
4.3,0.9,28.7,1484,1175,0.79,29,1231,36,96,37,70.7,12.033333333333331,11.033333333333331,12:09:29,4
4.2,0.9,27.7,1430,1150,0.8,20,1664,33.6,96,37,72.6,12.083333333333334,11.083333333333334,12:09:32,4
4.3,0.9,28.3,1459,1124,0.77,19,1644,31.1,94,39,74.7,12.133333333333333,11.133333333333333,12:09:35,4
4.3,0.9,32.5,1677,1256,0.75,21,1682,34.6,93,39,71.9,12.183333333333334,11.183333333333334,12:09:38,4
4.2,0.9,29.1,1502,1154,0.77,20,1617,32.1,96,37,73.8,12.233333333333333,11.233333333333333,12:09:41,4
4.3,0.9,27.4,1413,1081,0.77,20,1493,30,95,38,75.6,12.283333333333331,11.283333333333331,12:09:44,4
4.2,0.9,7.5,389,345,0.89,41,373,15.4,110,30,87.4,12.3,11.3,12:09:45,4
4.3,0.9,45.2,2331,1935,0.83,38,1402,52.6,95,38,57.2,12.333333333333334,11.333333333333334,12:09:47,4
4.3,0.9,26.9,1388,1069,0.77,18,1753,31,91,40,74.7,12.383333333333333,11.383333333333333,12:09:50,4
4.3,0.9,30.8,1590,1213,0.76,21,1670,35,97,37,71.5,12.433333333333334,11.433333333333334,12:09:53,4
4.2,0.9,28.7,1484,1119,0.75,18,1649,30.4,93,39,75.2,12.483333333333333,11.483333333333333,12:09:56,4
4.2,0.9,26.2,1354,1038,0.77,17,1688,28.9,94,38,76.4,12.55,11.55,12:10:00,4
4.2,0.9,37.2,1918,1467,0.76,22,1919,42.2,94,38,65.7,12.583333333333334,11.583333333333334,12:10:02,4
4.3,0.9,28.1,1449,1148,0.79,19,1764,33.3,98,36,72.9,12.65,11.65,12:10:06,4
4.2,0.9,31,1599,1268,0.79,21,1833,37.8,97,37,69.2,12.7,11.7,12:10:09,4
4.3,0.9,29.4,1516,1221,0.81,22,1652,36.4,100,36,70.3,12.733333333333333,11.733333333333333,12:10:11,4
4.3,0.9,23,1187,899,0.76,23,1154,26.8,98,37,78.2,12.783333333333331,11.783333333333331,12:10:14,4
4.3,0.9,19,983,879,0.89,59,516,30.3,98,37,75.3,12.8,11.8,12:10:15,4
4.3,0.9,33.9,1752,1357,0.77,21,1758,36.9,95,38,70,12.85,11.85,12:10:18,4
4.3,0.9,30.9,1596,1240,0.78,19,1753,33.8,94,38,72.5,12.9,11.9,12:10:21,4
4.2,0.9,24,1238,959,0.77,17,1591,27.8,95,38,77.3,12.95,11.95,12:10:24,4
3.4,0.9,34.9,1802,1354,0.75,22,1698,36.8,95,38,70.1,13,12,12:10:27,5
3,0.9,35.9,1856,1439,0.78,40,1088,43.8,96,37,64.3,13.033333333333331,12.033333333333331,12:10:29,5
3,0.9,39,2015,1595,0.79,42,1182,50,99,35,59.3,13.05,12.05,12:10:30,5
2.8,0.9,32.1,1658,1368,0.82,42,1075,45.4,103,33,63,13.066666666666666,12.066666666666666,12:10:31,5
3,0.9,30.8,1587,1378,0.87,44,1099,48.5,107,31,60.5,13.1,12.1,12:10:33,5
3,0.9,32.8,1693,1527,0.9,48,1138,55.1,107,32,55.2,13.116666666666667,12.116666666666667,12:10:34,5
3,0.9,30.7,1584,1444,0.91,43,1160,49.7,106,32,59.5,13.133333333333333,12.133333333333333,12:10:35,5
2.9,0.9,24.1,1246,1153,0.93,45,914,41.2,107,32,66.4,13.166666666666666,12.166666666666666,12:10:37,5
2.9,0.9,20.5,1059,1007,0.95,56,712,39.5,111,30,67.8,13.183333333333334,12.183333333333334,12:10:38,5
3,0.9,22.6,1169,1098,0.94,56,643,36.1,103,35,70.6,13.2,12.2,12:10:39,5
3,0.9,31.4,1622,1432,0.88,33,1365,44.8,103,35,63.6,13.233333333333333,12.233333333333333,12:10:41,5
3,0.9,27.1,1397,1256,0.9,34,1166,39.8,104,34,67.6,13.25,12.25,12:10:42,5
3,0.9,28.3,1463,1320,0.9,38,1120,42.5,104,34,65.4,13.283333333333331,12.283333333333331,12:10:44,5
3,0.9,28.8,1487,1327,0.89,38,1142,42.8,105,34,65.1,13.316666666666666,12.316666666666666,12:10:46,5
2.9,0.9,26.4,1363,1224,0.9,34,1155,39.2,103,35,68.1,13.333333333333334,12.333333333333334,12:10:47,5
3,0.9,25.4,1314,1190,0.91,34,1145,39,105,34,68.2,13.366666666666667,12.366666666666667,12:10:49,5
3,0.9,23.6,1220,1094,0.9,34,1057,36,104,34,70.7,13.4,12.4,12:10:51,5
3,0.9,14.7,760,643,0.85,26,770,20.4,96,39,83.4,13.433333333333334,12.433333333333334,12:10:53,5
2.9,0.9,31.8,1640,1376,0.84,31,1368,42.3,101,36,65.5,13.466666666666669,12.466666666666669,12:10:55,5
2.9,0.9,26.4,1363,1155,0.85,29,1255,36.2,102,35,70.5,13.5,12.5,12:10:57,5
3,0.9,27.7,1432,1265,0.88,40,1042,41.4,104,34,66.3,13.533333333333331,12.533333333333331,12:10:59,5
2.9,0.9,25.7,1328,1195,0.9,38,1106,42,107,32,65.8,13.55,12.55,12:11:00,5
3,0.9,22.2,1144,1039,0.91,28,1270,35.6,106,33,71,13.583333333333334,12.583333333333334,12:11:02,5
3,0.9,22.8,1177,1064,0.9,19,1745,34,104,35,72.3,13.65,12.65,12:11:06,5
3,0.9,20.2,1043,933,0.9,23,1278,29.6,104,35,75.9,13.683333333333334,12.683333333333334,12:11:08,5
2.9,0.9,18.2,942,853,0.91,23,1204,27.5,103,35,77.6,13.733333333333333,12.733333333333333,12:11:11,5
2.9,0.9,16.2,836,718,0.86,13,1576,20.9,98,38,83,13.8,12.8,12:11:15,5
3,0.9,19.5,1007,806,0.8,19,1221,22.6,95,39,81.6,13.866666666666667,12.866666666666667,12:11:19,5
3,0.9,17,879,696,0.79,18,1156,20.3,98,37,83.5,13.916666666666666,12.916666666666666,12:11:22,5
2.9,0.9,17.9,922,732,0.79,19,1132,21.6,97,37,82.4,13.966666666666669,12.966666666666669,12:11:25,5
3,0.9,19.8,1022,814,0.8,19,1257,23.9,97,37,80.6,14.016666666666667,13.016666666666667,12:11:28,5
3,0.9,17.8,918,739,0.81,19,1154,21.7,96,37,82.3,14.066666666666666,13.066666666666666,12:11:31,5
3,0.9,17.3,892,719,0.81,25,922,22.8,97,37,81.5,14.116666666666667,13.116666666666667,12:11:34,5
3,0.9,19.7,1015,824,0.81,27,967,25.7,99,36,79.1,14.15,13.15,12:11:36,5
3,0.9,16.8,868,709,0.82,34,691,23.4,99,36,80.9,14.183333333333334,13.183333333333334,12:11:38,5
3,0.9,18.6,958,787,0.82,34,766,26.1,100,35,78.7,14.216666666666669,13.216666666666669,12:11:40,5
3,0.9,18.6,959,788,0.82,32,825,26.2,99,36,78.7,14.25,13.25,12:11:42,5
3,0.9,17.3,892,741,0.83,33,767,25.1,101,35,79.5,14.266666666666667,13.266666666666667,12:11:43,5
3,0.9,20.4,1053,874,0.83,30,927,28.2,99,36,77,14.3,13.3,12:11:45,5
3,0.9,19,979,825,0.84,33,843,27.6,103,34,77.5,14.333333333333334,13.333333333333334,12:11:47,5
2.9,0.9,18.2,942,802,0.85,32,850,27.1,102,34,77.9,14.366666666666667,13.366666666666667,12:11:49,5
3,0.9,18.9,976,833,0.85,26,1033,26.6,104,34,78.3,14.4,13.4,12:11:51,5
3,0.9,16.5,851,746,0.88,26,931,24.6,102,35,80,14.45,13.45,12:11:54,5
3,0.9,17.7,915,822,0.9,25,1085,27.5,104,34,77.6,14.483333333333333,13.483333333333333,12:11:56,5
2.9,0.9,14.4,741,672,0.91,33,711,23.7,104,34,80.7,14.516666666666667,13.516666666666667,12:11:58,5
3,0.9,15.9,819,723,0.88,25,938,23.5,103,35,80.9,14.55,13.55,12:12:00,5
3,0.9,15.8,817,714,0.87,17,1267,22.1,103,35,82,14.616666666666667,13.616666666666667,12:12:04,5
3,0.9,15.1,782,675,0.86,20,1098,21.5,102,35,82.5,14.666666666666666,13.666666666666666,12:12:07,5
3,0.9,14.1,725,640,0.88,18,1145,20.6,102,35,83.2,14.716666666666669,13.716666666666669,12:12:10,5
3,0.9,21.4,1104,938,0.85,29,1073,30.9,102,34,74.8,14.75,13.75,12:12:12,5
3,0.9,19.9,1026,898,0.87,25,1188,30.1,106,32,75.5,14.8,13.8,12:12:15,5
3,0.9,17.4,897,825,0.92,31,999,30.7,107,32,75,14.833333333333334,13.833333333333334,12:12:17,5
3,0.9,18.3,942,871,0.92,29,1079,31,106,33,74.8,14.866666666666667,13.866666666666667,12:12:19,5
2.9,0.9,15.4,795,747,0.94,28,996,27.4,106,33,77.7,14.9,13.9,12:12:21,5
3,0.9,15.6,806,748,0.93,26,994,25.6,106,33,79.2,14.933333333333334,13.933333333333334,12:12:23,5
2.9,0.9,15.6,805,740,0.92,24,1028,25.2,104,34,79.5,14.983333333333333,13.983333333333333,12:12:26,5
3,0.9,16.4,846,768,0.91,25,1045,25.9,106,33,78.9,15.016666666666667,14.016666666666667,12:12:28,5
2.9,0.9,15.3,790,707,0.89,25,940,23.7,102,35,80.7,15.05,14.05,12:12:30,5
3,0.9,15.1,779,709,0.91,35,727,25.7,105,33,79.1,15.083333333333334,14.083333333333334,12:12:32,5
3,0.9,14.6,753,679,0.9,34,712,24.6,106,33,80,15.116666666666667,14.116666666666667,12:12:34,5
3,0.9,15,773,697,0.9,36,689,24.9,104,33,79.7,15.133333333333333,14.133333333333333,12:12:35,5
3,0.9,15.3,791,708,0.89,38,693,26.2,104,33,78.7,15.166666666666666,14.166666666666666,12:12:37,5
2.9,0.9,18.3,945,845,0.89,32,918,29.3,106,33,76.2,15.2,14.2,12:12:39,5
2.9,0.9,18.6,961,849,0.88,28,1000,28.4,104,33,76.9,15.233333333333333,14.233333333333333,12:12:41,5
2.9,0.9,12.5,643,570,0.89,18,1051,18.7,104,34,84.8,15.283333333333331,14.283333333333331,12:12:44,5
2.9,0.9,14.7,757,656,0.87,14,1457,21.1,104,34,82.9,15.366666666666667,14.366666666666667,12:12:49,5
3,0.9,16.2,836,721,0.86,17,1346,23.5,103,34,80.9,15.416666666666666,14.416666666666666,12:12:52,5
3,0.9,16,827,709,0.86,21,1113,23.4,102,34,80.9,15.466666666666669,14.466666666666669,12:12:55,5
3,0.9,11.6,601,542,0.9,32,668,21.1,104,33,82.8,15.5,14.5,12:12:57,5
2.9,0.9,16.2,838,733,0.87,31,838,25.8,101,35,79,15.533333333333331,14.533333333333331,12:12:59,5
3,0.9,16.3,841,737,0.88,32,833,26.3,104,33,78.6,15.566666666666666,14.566666666666666,12:13:01,5
2.9,0.9,14.9,770,684,0.89,36,711,25.5,106,32,79.2,15.583333333333334,14.583333333333334,12:13:02,5
3,0.9,17,878,783,0.89,38,743,28.6,104,33,76.7,15.616666666666667,14.616666666666667,12:13:04,5
3,0.9,15.6,805,746,0.93,35,793,27.5,105,32,77.6,15.65,14.65,12:13:06,5
3,0.9,17.9,924,827,0.89,24,1182,27.9,106,33,77.3,15.683333333333334,14.683333333333334,12:13:08,5
3,0.9,4.4,228,198,0.87,14,498,6.8,103,34,94.5,15.766666666666667,14.766666666666667,12:13:13,5
3,0.9,12.5,647,562,0.87,13,1387,18,104,34,85.4,15.833333333333334,14.833333333333334,12:13:17,5
2.9,0.9,10.4,539,448,0.83,14,1014,14,97,38,88.6,15.916666666666666,14.916666666666666,12:13:22,5
3,0.9,15.4,795,642,0.81,20,1047,20.9,97,36,83,15.966666666666669,14.966666666666669,12:13:25,5
3,0.9,18.6,962,783,0.81,21,1180,25,101,34,79.6,16,15,12:13:27,6
3,0.9,14.3,738,643,0.87,37,644,24,106,32,80.5,16.033333333333335,15.033333333333331,12:13:29,6
3,0.9,17.9,923,801,0.87,38,767,29.1,101,34,76.3,16.066666666666666,15.066666666666666,12:13:31,6
3,0.9,14.5,751,654,0.87,35,707,24.9,104,33,79.7,16.083333333333332,15.083333333333334,12:13:32,6
3,0.9,15.6,807,703,0.87,36,728,25.9,104,33,78.9,16.116666666666667,15.116666666666667,12:13:34,6
3,0.9,14.4,745,666,0.89,38,674,25.9,104,32,78.9,16.133333333333333,15.133333333333333,12:13:35,6
3,0.9,13.6,703,595,0.85,27,764,20.7,101,35,83.1,16.183333333333334,15.183333333333334,12:13:38,6
3,0.9,14,724,595,0.82,33,648,21.6,101,34,82.4,16.216666666666665,15.216666666666669,12:13:40,6
3.3,0.9,15.3,792,644,0.81,33,686,22.7,101,34,81.5,16.233333333333334,15.233333333333333,12:13:41,6
3.2,0.9,19.3,996,826,0.83,37,805,30,103,33,75.6,16.266666666666666,15.266666666666667,12:13:43,7
3.3,0.9,21.7,1119,930,0.83,40,816,32.7,101,34,73.4,16.283333333333335,15.283333333333331,12:13:44,7
3.2,0.9,22.6,1164,1002,0.86,27,1258,33.5,104,33,72.7,16.333333333333332,15.333333333333334,12:13:47,7
3.3,0.9,22.2,1147,1016,0.89,25,1389,34.3,105,32,72.1,16.366666666666667,15.366666666666667,12:13:49,7
3.3,0.9,14.1,727,665,0.91,19,1222,22.8,107,32,81.4,16.416666666666668,15.416666666666666,12:13:52,7
3.3,0.9,8.4,436,401,0.92,17,790,13.7,106,33,88.8,16.483333333333334,15.483333333333333,12:13:56,7
3.3,0.9,20.6,1064,981,0.92,20,1568,31.5,105,34,74.4,16.533333333333335,15.533333333333331,12:13:59,8
3.3,0.9,18.1,936,870,0.93,21,1364,28.2,106,33,77,16.583333333333332,15.583333333333334,12:14:02,8
3.4,0.9,17.4,901,798,0.89,17,1500,25.9,102,35,78.9,16.633333333333333,15.633333333333333,12:14:05,8
3.4,0.9,16.1,832,700,0.84,15,1385,21.4,100,36,82.6,16.7,15.7,12:14:09,8
3.4,0.9,21.3,1102,910,0.83,19,1481,28.7,102,34,76.6,16.75,15.75,12:14:12,9
3.5,0.9,22.1,1140,943,0.83,20,1463,29.4,101,34,76,16.8,15.8,12:14:15,9
3.5,0.9,21.5,1109,915,0.83,21,1342,28.5,101,34,76.8,16.85,15.85,12:14:18,9
3.4,0.9,16,824,687,0.83,18,1246,22.5,101,34,81.7,16.9,15.9,12:14:21,9
3.5,0.9,6,307,241,0.78,8,957,7.4,97,37,93.9,17.033333333333335,16.033333333333335,12:14:29,10
3.5,0.9,10.6,547,423,0.77,23,623,14.1,96,36,88.5,17.083333333333332,16.083333333333332,12:14:32,10
3.5,0.9,12.7,654,476,0.73,19,751,14.6,95,36,88.1,17.133333333333333,16.133333333333333,12:14:35,10
3.5,0.9,21.2,1096,802,0.73,21,1201,24.7,98,35,79.9,17.183333333333334,16.183333333333334,12:14:38,10
3.5,0.9,27.1,1397,1048,0.75,26,1237,31.7,97,36,74.2,17.216666666666665,16.216666666666665,12:14:40,10
3.7,0.9,22.9,1180,919,0.78,22,1307,28.6,98,35,76.7,17.266666666666666,16.266666666666666,12:14:43,11
3.7,0.9,23.6,1216,936,0.77,17,1598,27.3,97,36,77.8,17.316666666666666,16.316666666666666,12:14:46,11
3.7,0.9,21.2,1096,855,0.78,20,1311,25.8,97,36,79,17.366666666666667,16.366666666666667,12:14:49,11
3.7,0.9,23.8,1230,944,0.77,20,1431,28.2,97,36,77,17.416666666666668,16.416666666666668,12:14:52,11
3.7,0.9,9.9,511,394,0.77,18,719,12.8,96,37,89.6,17.483333333333334,16.483333333333334,12:14:56,11
3.8,0.9,25.4,1309,1008,0.77,19,1560,30.3,96,36,75.3,17.533333333333335,16.533333333333335,12:14:59,12
3.7,0.9,24.6,1268,948,0.75,20,1408,28.1,95,36,77.1,17.583333333333332,16.583333333333332,12:15:02,12
3.9,0.9,23.1,1190,889,0.75,19,1342,26,95,37,78.8,17.633333333333333,16.633333333333333,12:15:05,12
3.8,0.9,25.7,1327,971,0.73,20,1399,28.2,94,36,77.1,17.683333333333334,16.683333333333334,12:15:08,12
3.7,0.9,25.7,1325,988,0.75,22,1337,29.2,96,36,76.3,17.733333333333334,16.733333333333334,12:15:11,12
3.8,0.9,23.1,1193,897,0.75,17,1511,26.2,94,37,78.7,17.783333333333335,16.783333333333335,12:15:14,13
3.9,0.9,26,1343,998,0.74,21,1428,30,95,36,75.6,17.833333333333332,16.833333333333332,12:15:17,13
3.9,0.9,26.6,1374,1026,0.75,20,1491,29.7,96,36,75.8,17.883333333333333,16.883333333333333,12:15:20,13
3.8,0.9,25.1,1294,962,0.74,20,1460,28.8,95,37,76.5,17.933333333333334,16.933333333333334,12:15:23,13
4,0.9,26.3,1359,1020,0.75,18,1623,29.6,93,38,75.9,17.983333333333334,16.983333333333334,12:15:26,13
4,0.9,22.6,1167,889,0.76,23,1172,26.9,97,36,78.1,18.033333333333335,17.033333333333335,12:15:29,14
4,0.9,25.3,1306,986,0.75,33,938,30.6,93,37,75.1,18.066666666666663,17.066666666666666,12:15:31,14
4,0.9,24.2,1247,928,0.74,25,1130,28.1,94,37,77.1,18.1,17.1,12:15:33,14
4,0.9,28.3,1463,1093,0.75,20,1638,32.3,94,37,73.7,18.15,17.15,12:15:36,14
4,0.9,24.4,1258,942,0.75,27,1143,30.7,95,37,75,18.183333333333337,17.183333333333334,12:15:38,14
4,0.9,14.4,744,558,0.75,44,475,21.1,95,36,82.8,18.216666666666665,17.216666666666665,12:15:40,14
4,0.9,27.7,1428,1149,0.8,56,630,35,93,38,71.5,18.233333333333334,17.233333333333334,12:15:41,14
4.2,0.9,35.9,1852,1361,0.73,26,1492,39.3,95,36,68,18.266666666666666,17.266666666666666,12:15:43,15
4.3,0.9,28.7,1480,1117,0.76,24,1394,34.1,98,35,72.2,18.316666666666663,17.316666666666666,12:15:46,15
4,0.9,25.7,1326,1047,0.79,21,1494,30.8,97,37,74.9,18.45,17.45,12:15:54,15
4.2,0.9,23.8,1227,962,0.78,18,1494,27.3,96,37,77.8,18.5,17.5,12:15:57,16
4.2,0.9,25.4,1311,1004,0.77,20,1471,29.4,95,38,76,18.55,17.55,12:16:00,16
4.3,0.9,25.2,1298,977,0.75,19,1541,29.6,94,37,75.9,18.6,17.6,12:16:03,16
4.3,0.9,28.1,1453,1069,0.74,22,1408,30.9,94,37,74.8,18.65,17.65,12:16:06,16
4.3,0.9,24.1,1242,920,0.74,18,1443,26.2,93,39,78.6,18.7,17.7,12:16:09,16
4.2,0.9,29.5,1520,1095,0.72,20,1515,30.3,91,39,75.3,18.75,17.75,12:16:12,17
4.3,0.9,28,1445,1076,0.74,21,1467,31.2,95,36,74.6,18.8,17.8,12:16:15,17
4.3,0.9,28.1,1450,1085,0.75,23,1425,32.1,94,37,73.8,18.85,17.85,12:16:18,17
4.3,0.9,28.3,1462,1076,0.74,20,1551,30.3,92,38,75.3,18.9,17.9,12:16:21,17
4.3,0.9,24.4,1258,936,0.74,17,1641,27.3,91,39,77.7,18.95,17.95,12:16:24,17
4.3,0.9,31.9,1648,1206,0.73,20,1749,34.4,93,38,72,19,18,12:16:27,18
4.5,0.9,30,1546,1164,0.75,20,1687,33.5,96,37,72.7,19.05,18.05,12:16:30,18
4.3,0.9,28,1445,1106,0.77,19,1618,31.4,95,37,74.4,19.1,18.1,12:16:33,18
4.5,0.9,27.6,1423,1103,0.77,21,1540,31.7,97,37,74.2,19.15,18.15,12:16:36,18
4.3,0.9,29.1,1500,1137,0.76,19,1681,31.8,94,39,74.1,19.2,18.2,12:16:39,18
4.3,0.9,29.3,1512,1166,0.77,22,1558,33.8,97,37,72.5,19.25,18.25,12:16:42,19
4.3,0.9,32.3,1666,1293,0.78,28,1356,38.6,99,36,68.6,19.283333333333335,18.283333333333335,12:16:44,19
4.7,0.9,26.8,1386,1054,0.76,24,1254,30.1,96,37,75.5,19.333333333333332,18.333333333333332,12:16:47,19
4.5,0.9,30,1548,1226,0.79,30,1263,37.5,97,36,69.5,19.366666666666667,18.366666666666667,12:16:49,19
4.5,0.9,31.5,1628,1303,0.8,24,1616,39.1,99,35,68.2,19.4,18.4,12:16:51,19
4.7,0.9,27.2,1401,1068,0.76,20,1499,29.8,94,38,75.7,19.45,18.45,12:16:54,19
4.6,0.9,29.2,1507,1151,0.76,24,1375,33.4,95,38,72.8,19.5,18.5,12:16:57,20
4.8,0.9,31,1598,1254,0.78,18,1988,36.5,96,37,70.3,19.55,18.55,12:17:00,20
4.8,0.9,32.6,1685,1332,0.79,31,1305,41,100,35,66.6,19.583333333333332,18.583333333333332,12:17:02,20
4.8,0.9,33.3,1717,1378,0.8,26,1621,41.4,98,36,66.3,19.616666666666667,18.616666666666667,12:17:04,20
4.8,0.9,28.3,1462,1172,0.8,23,1579,35.6,97,37,71,19.666666666666668,18.666666666666668,12:17:07,20
4.7,0.9,29.1,1500,1198,0.8,21,1624,34,95,38,72.4,19.716666666666665,18.716666666666665,12:17:10,20
4.7,0.9,28.6,1474,1181,0.8,20,1689,34.1,97,37,72.2,19.766666666666666,18.766666666666666,12:17:13,21
4.8,0.9,26.5,1367,1062,0.78,19,1605,30.1,94,39,75.5,19.816666666666663,18.816666666666663,12:17:16,21
4.8,0.9,27.8,1437,1101,0.77,19,1618,30.2,93,39,75.4,19.866666666666667,18.866666666666667,12:17:19,21
4.8,0.9,34.7,1791,1362,0.76,23,1704,39.3,94,38,68,19.916666666666668,18.916666666666668,12:17:22,21
4.8,0.9,35.3,1820,1419,0.78,27,1584,42.2,96,37,65.6,19.95,18.95,12:17:24,21
4.8,0.9,24.4,1259,996,0.79,22,1380,29.7,99,36,75.8,20,19,12:17:27,22
4.8,0.9,24.6,1271,1021,0.8,24,1252,29.8,98,37,75.7,20.033333333333335,19.033333333333335,12:17:29,22
5.1,0.9,27,1394,1074,0.77,19,1529,29,94,39,76.4,20.1,19.1,12:17:33,22
5,0.9,32.3,1669,1316,0.79,27,1406,37.8,96,37,69.2,20.133333333333333,19.133333333333333,12:17:35,22
4.8,0.9,35.8,1846,1460,0.79,26,1658,42.9,97,37,65.1,20.166666666666668,19.166666666666668,12:17:37,22
4.8,0.9,31.6,1632,1332,0.82,26,1560,40.2,98,36,67.3,20.2,19.2,12:17:39,22
5,0.9,29.6,1526,1327,0.87,51,904,46,107,32,62.6,20.233333333333334,19.233333333333334,12:17:41,22
5,0.9,27.2,1405,1153,0.82,23,1449,33.6,100,36,72.7,20.266666666666666,19.266666666666666,12:17:43,23
5.1,0.9,35,1805,1443,0.8,26,1537,40.1,97,38,67.4,20.316666666666663,19.316666666666663,12:17:46,23
5.1,0.9,33.9,1748,1393,0.8,27,1500,40.4,96,37,67.1,20.35,19.35,12:17:48,23
5,0.9,34.2,1763,1461,0.83,29,1540,44.9,99,36,63.5,20.383333333333333,19.383333333333333,12:17:50,23
5,0.9,32.5,1675,1400,0.84,27,1548,42,100,36,65.8,20.416666666666668,19.416666666666668,12:17:52,23
5,0.9,34,1753,1459,0.83,32,1389,44.8,100,36,63.5,20.45,19.45,12:17:54,23
5.1,0.9,27.1,1398,1187,0.85,27,1382,37.5,101,36,69.5,20.483333333333334,19.483333333333334,12:17:56,23
5.1,0.9,19.3,998,821,0.82,22,1119,24.1,98,37,80.3,20.533333333333335,19.533333333333335,12:17:59,24
5.2,0.9,32.7,1688,1424,0.84,26,1626,42,99,37,65.8,20.566666666666663,19.566666666666663,12:18:01,24
5.3,0.9,30.1,1556,1341,0.86,26,1529,40.2,102,35,67.2,20.616666666666667,19.616666666666667,12:18:04,24
5.3,0.9,29.3,1513,1297,0.86,25,1519,38,98,37,69.1,20.65,19.65,12:18:06,24
5.2,0.9,32.8,1693,1440,0.85,26,1598,41.2,101,36,66.5,20.683333333333337,19.683333333333337,12:18:08,24
5.2,0.9,31.1,1603,1367,0.85,27,1500,40.2,102,35,67.3,20.716666666666665,19.716666666666665,12:18:10,24
5.2,0.9,30,1550,1296,0.84,24,1642,39,96,39,68.3,20.766666666666666,19.766666666666666,12:18:13,25
5.3,0.9,32.9,1696,1440,0.85,27,1520,40.7,99,37,66.9,20.8,19.8,12:18:15,25
5.2,0.9,33.2,1715,1434,0.84,28,1539,42.7,98,37,65.2,20.833333333333332,19.833333333333332,12:18:17,25
