speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,clock_time
4.8,1,18.2,1025,768,0.75,16,1312,21.4,88,43,84.3,12.6,11.533333333333333,12:47:35
4.8,1,46,2593,1824,0.7,25,1941,48.3,91,40,64.5,12.633333333333333,11.566666666666666,12:47:37
5,1,38.4,2163,1558,0.72,29,1509,44.4,96,38,67.4,12.666666666666666,11.6,12:47:39
4.8,1,37.2,2097,1540,0.73,30,1514,45.4,97,37,66.7,12.7,11.633333333333333,12:47:41
4.8,1,33.5,1885,1446,0.77,29,1509,43.1,99,37,68.4,12.733333333333333,11.666666666666666,12:47:43
4.8,1,30.1,1693,1322,0.78,27,1423,37.9,99,37,72.2,12.766666666666667,11.7,12:47:45
4.8,1,36,2030,1564,0.77,21,2134,45.1,99,37,66.9,12.816666666666666,11.75,12:47:48
5,1,37.4,2109,1635,0.78,38,1274,47.8,101,36,65,12.85,11.783333333333333,12:47:50
4.8,1,23.6,1330,1074,0.81,31,1025,32.2,100,36,76.4,12.883333333333333,11.816666666666666,12:47:52
4.8,1,31.2,1755,1359,0.77,32,1185,37.8,98,37,72.3,12.916666666666666,11.85,12:47:54
4.8,1,34.7,1954,1468,0.75,30,1370,40.5,94,39,70.3,12.95,11.883333333333333,12:47:56
4.8,1,27.8,1566,1172,0.75,20,1619,32.2,95,39,76.4,13,11.933333333333334,12:47:59
4,1,29,1634,1215,0.74,16,1940,31.7,92,41,76.7,13.05,11.983333333333333,12:48:02
3.5,1,38.8,2185,1559,0.71,32,1315,42,93,39,69.2,13.083333333333334,12.016666666666667,12:48:04
3.5,1,37.4,2104,1572,0.75,32,1387,45,97,37,67,13.116666666666667,12.05,12:48:06
3.5,1,31.9,1799,1380,0.77,27,1517,40.3,99,37,70.5,13.15,12.083333333333334,12:48:08
3.4,1,28.3,1597,1237,0.77,27,1339,36.4,100,36,73.3,13.2,12.133333333333333,12:48:11
3.4,1,26.6,1501,1223,0.82,14,2409,34.7,98,39,74.6,13.266666666666667,12.2,12:48:15
3.5,1,26.3,1479,1142,0.77,33,989,33,99,38,75.8,13.283333333333333,12.216666666666667,12:48:16
3.4,1,27.5,1547,1195,0.77,20,1639,32.6,96,39,76.1,13.35,12.283333333333333,12:48:20
3.5,1,25.9,1462,1116,0.76,27,1198,32.1,98,38,76.5,13.383333333333333,12.316666666666666,12:48:22
3.5,1,29,1634,1242,0.76,29,1228,35.3,98,38,74.1,13.416666666666666,12.35,12:48:24
3.5,1,26.6,1496,1169,0.78,20,1635,32.3,98,38,76.3,13.466666666666667,12.4,12:48:27
3.3,1,21.9,1236,960,0.78,29,951,27.3,97,38,80,13.5,12.433333333333334,12:48:29
3.4,1,20.6,1158,878,0.76,14,1530,21.5,92,42,84.2,13.566666666666666,12.5,12:48:33
3.5,1,33,1860,1388,0.75,27,1337,36.5,94,40,73.2,13.6,12.533333333333333,12:48:35
3.5,1,31,1747,1322,0.76,29,1289,37.2,97,38,72.7,13.65,12.583333333333334,12:48:38
3.5,1,28.8,1623,1270,0.78,22,1670,36.6,100,37,73.2,13.683333333333334,12.616666666666667,12:48:40
3.3,1,26.3,1482,1190,0.8,30,1145,34.7,101,36,74.5,13.716666666666667,12.65,12:48:42
3.5,1,24.9,1405,1159,0.82,31,1118,34.4,100,37,74.8,13.75,12.683333333333334,12:48:44
3.5,1,22.8,1287,1034,0.8,28,1061,29.5,99,38,78.4,13.783333333333333,12.716666666666667,12:48:46
3.5,1,26,1465,1209,0.82,29,1190,34.7,100,37,74.6,13.816666666666666,12.75,12:48:48
3.5,1,30.9,1741,1424,0.82,33,1288,42.2,101,37,69,13.85,12.783333333333333,12:48:50
3.5,1,24.4,1374,1155,0.84,27,1322,35.7,104,35,73.8,13.883333333333333,12.816666666666666,12:48:52
3.5,1,23.7,1334,1145,0.86,30,1168,34.9,105,35,74.4,13.916666666666666,12.85,12:48:54
3.5,1,20.9,1178,1021,0.87,29,1056,30.9,106,35,77.3,13.966666666666667,12.9,12:48:57
3.5,1,19.3,1087,946,0.87,26,1097,28,103,37,79.4,14,12.933333333333334,12:48:59
3.5,1,21.1,1187,1022,0.86,29,1057,30.3,104,36,77.7,14.033333333333333,12.966666666666667,12:49:01
3.5,1,21.1,1189,1029,0.87,21,1437,29.5,102,37,78.3,14.083333333333334,13.016666666666667,12:49:04
3.4,1,20.6,1162,994,0.86,27,1078,28.6,104,36,79,14.116666666666667,13.05,12:49:06
3.5,1,27.3,1536,1297,0.84,29,1266,37.2,104,36,72.7,14.15,13.083333333333334,12:49:08
3.3,1,20,1126,945,0.84,27,1079,29,104,35,78.7,14.183333333333334,13.116666666666667,12:49:10
3.5,1,18.1,1020,869,0.85,26,1003,26.5,105,35,80.5,14.233333333333333,13.166666666666666,12:49:13
3.3,1,21.6,1216,1028,0.85,29,1063,30.8,103,36,77.4,14.266666666666667,13.2,12:49:15
3.5,1,18,1014,856,0.84,24,1043,25.1,102,37,81.6,14.3,13.233333333333333,12:49:17
3.4,1,19.4,1095,922,0.84,30,888,26.9,102,37,80.3,14.333333333333334,13.266666666666667,12:49:19
3.5,1,16.9,953,838,0.88,13,1897,23.9,102,38,82.5,14.416666666666666,13.35,12:49:24
3.5,1,18.4,1038,881,0.85,31,821,25.6,101,37,81.2,14.45,13.383333333333333,12:49:26
3.5,1,18.1,1022,859,0.84,31,824,25.5,103,36,81.3,14.483333333333333,13.416666666666666,12:49:28
3.4,1,21.2,1193,985,0.83,31,939,29,103,36,78.7,14.516666666666667,13.45,12:49:30
3.5,1,23.8,1339,1106,0.83,33,1017,33.9,104,35,75.1,14.55,13.483333333333333,12:49:32
3.5,1,17.3,977,842,0.86,19,1372,25.7,106,34,81.2,14.6,13.533333333333333,12:49:35
3.5,1,11.1,623,506,0.81,21,623,13,97,39,90.5,14.65,13.583333333333334,12:49:38
3.5,1,20.8,1169,943,0.81,17,1578,26.4,100,38,80.7,14.7,13.633333333333333,12:49:41
3.4,1,20,1128,905,0.8,28,978,27.4,102,36,79.9,14.733333333333333,13.666666666666666,12:49:43
3.5,1,19,1072,868,0.81,20,1260,25.3,102,36,81.5,14.783333333333333,13.716666666666667,12:49:46
3.5,1,20.2,1139,937,0.82,30,947,28.1,102,36,79.4,14.816666666666666,13.75,12:49:48
3.5,1,18.6,1045,877,0.84,29,918,27,103,35,80.2,14.85,13.783333333333333,12:49:50
3.5,1,18.5,1042,872,0.84,27,964,26.3,101,36,80.7,14.9,13.833333333333334,12:49:53
3.5,1,18.8,1058,884,0.84,30,915,27.3,103,35,80,14.933333333333334,13.866666666666667,12:49:55
3.5,1,18.7,1052,892,0.85,27,1002,27.1,103,36,80.1,14.966666666666667,13.9,12:49:57
3.5,1,18.4,1037,880,0.85,18,1418,25.8,104,35,81.1,15.016666666666667,13.95,12:50:00
3.5,1,18.9,1064,897,0.84,33,853,28.1,106,34,79.4,15.05,13.983333333333333,12:50:02
3.5,1,17.4,981,825,0.84,24,1017,24.9,103,35,81.7,15.1,14.033333333333333,12:50:05
3.5,1,11.3,638,534,0.84,21,802,16.5,103,36,87.9,15.133333333333333,14.066666666666666,12:50:07
3.4,1,19.9,1118,902,0.81,28,955,26.3,101,36,80.7,15.183333333333334,14.116666666666667,12:50:10
3.5,1,23.2,1307,1051,0.8,31,1079,33,104,35,75.8,15.216666666666667,14.15,12:50:12
3.4,1,20.9,1178,965,0.82,30,997,29.8,104,34,78.2,15.25,14.183333333333334,12:50:14
3.5,1,18.7,1052,889,0.85,30,913,27.7,103,35,79.7,15.283333333333333,14.216666666666667,12:50:16
3.4,1,20.4,1148,957,0.83,31,963,30.1,105,34,77.9,15.3,14.233333333333333,12:50:17
3.5,1,19.9,1121,941,0.84,31,953,29.5,105,34,78.4,15.333333333333334,14.266666666666667,12:50:19
3.5,1,18.3,1032,863,0.84,28,964,26.9,105,34,80.3,15.383333333333333,14.316666666666666,12:50:22
3.5,1,18.9,1064,889,0.84,29,943,27.6,104,35,79.8,15.416666666666666,14.35,12:50:24
3.5,1,18.6,1050,881,0.84,29,947,27.4,104,35,79.9,15.45,14.383333333333333,12:50:26
3.4,1,15.2,856,718,0.84,27,830,22.6,102,36,83.4,15.483333333333333,14.416666666666666,12:50:28
3.5,1,19.9,1123,922,0.82,26,1067,27.2,104,35,80,15.516666666666667,14.45,12:50:30
3.5,1,18.5,1043,852,0.82,30,886,26.3,104,35,80.7,15.55,14.483333333333333,12:50:32
3.5,1,16.6,933,761,0.82,26,922,23.8,104,35,82.5,15.6,14.533333333333333,12:50:35
3.5,1,18.1,1017,834,0.82,26,983,25.8,103,35,81.1,15.633333333333333,14.566666666666666,12:50:37
3.5,1,18.1,1019,843,0.83,27,982,26.4,103,35,80.6,15.666666666666666,14.6,12:50:39
3.5,1,11.5,647,493,0.76,12,1139,14,97,38,89.7,15.75,14.683333333333334,12:50:44
3.5,1,18.3,1030,781,0.76,22,1026,22.6,99,37,83.5,15.8,14.733333333333333,12:50:47
3.5,1,20.9,1177,884,0.75,24,1029,24.8,99,36,81.8,15.833333333333334,14.766666666666667,12:50:49
3.4,1,22,1242,961,0.77,28,1034,29.4,100,36,78.4,15.866666666666667,14.8,12:50:51
3.4,1,17.1,966,813,0.84,11,2191,24.4,103,35,82.1,15.966666666666667,14.9,12:50:57
3.5,1,14.9,840,677,0.81,29,731,21.5,102,36,84.2,16,14.933333333333334,12:50:59
3.5,1,15.9,898,711,0.79,13,1528,20.2,99,37,85.2,16.066666666666666,15,12:51:03
3.5,1,22.7,1278,984,0.77,36,823,29.9,100,36,78,16.1,15.033333333333333,12:51:05
3.5,1,16.1,909,690,0.76,28,763,21,99,37,84.6,16.133333333333333,15.066666666666666,12:51:07
3.7,1,20.9,1175,907,0.77,31,882,27.1,98,36,80.1,16.166666666666668,15.1,12:51:09
3.5,1,16.6,933,682,0.73,25,858,21.4,99,36,84.3,16.2,15.133333333333333,12:51:11
3.7,1,17.9,1010,760,0.75,21,1047,22.4,100,36,83.5,16.25,15.183333333333334,12:51:14
3.5,1,23.9,1344,993,0.74,24,1212,29.3,99,36,78.5,16.3,15.233333333333333,12:51:17
3.5,1,22.3,1258,958,0.76,30,984,29.4,102,35,78.4,16.333333333333332,15.266666666666667,12:51:19
3.8,1,19.8,1116,886,0.79,31,915,28.2,102,35,79.3,16.466666666666665,15.4,12:51:27
3.7,1,20.4,1152,905,0.79,30,976,29.1,102,35,78.6,16.5,15.433333333333334,12:51:29
3.5,1,17.4,983,778,0.79,22,1054,23.7,103,35,82.6,16.55,15.483333333333333,12:51:32
3.7,1,20.2,1140,892,0.78,31,905,28.3,103,35,79.2,16.566666666666666,15.5,12:51:33
3.9,1,18.6,1046,827,0.79,28,909,25.7,102,35,81.1,16.616666666666667,15.55,12:51:36
3.8,1,20.1,1132,884,0.78,30,903,27.5,102,35,79.8,16.65,15.583333333333334,12:51:38
4,1,19.5,1097,870,0.79,30,899,27.1,101,35,80.1,16.683333333333334,15.616666666666667,12:51:40
3.9,1,18.5,1044,810,0.78,28,889,25.3,100,36,81.4,16.716666666666665,15.65,12:51:42
4,1,16.7,939,742,0.79,27,846,23.2,100,36,83,16.75,15.683333333333334,12:51:44
3.7,1,17.8,1005,811,0.81,12,1985,23,99,37,83.1,16.833333333333332,15.766666666666667,12:51:49
4,1,18.1,1022,778,0.76,36,689,24.5,100,36,82,16.866666666666667,15.8,12:51:51
3.9,1,19.9,1119,857,0.77,32,817,26.1,99,36,80.9,16.9,15.833333333333334,12:51:53
4,1,20.9,1178,911,0.77,33,861,28.2,101,35,79.3,16.916666666666668,15.85,12:51:54
3.9,1,18.4,1036,798,0.77,27,915,24.9,100,35,81.7,16.966666666666665,15.9,12:51:57
4,1,20.2,1139,850,0.75,26,1017,26.4,101,35,80.6,17,15.933333333333334,12:51:59
3.9,1,20.1,1134,850,0.75,28,954,27,101,35,80.2,17.033333333333335,15.966666666666667,12:52:01
4,1,19.1,1078,832,0.77,25,999,25,100,35,81.7,17.066666666666666,16,12:52:03
4,1,17.2,967,720,0.74,22,1031,22.4,99,35,83.5,17.116666666666667,16.05,12:52:06
4,1,22.9,1292,976,0.76,32,929,30.1,102,34,77.9,17.15,16.083333333333332,12:52:08
4,1,22.5,1267,972,0.77,31,961,30.2,100,35,77.8,17.183333333333334,16.116666666666667,12:52:10
4,1,21.9,1234,950,0.77,30,999,30,99,36,78,17.216666666666665,16.15,12:52:12
4.2,1,19.5,1099,843,0.77,25,1041,26.5,101,35,80.6,17.25,16.183333333333334,12:52:14
3.9,1,19.7,1112,881,0.79,19,1394,26.4,100,36,80.6,17.316666666666666,16.25,12:52:18
4,1,20.6,1159,913,0.79,34,839,28.6,103,34,79,17.333333333333332,16.266666666666666,12:52:19
4,1,22,1237,955,0.77,31,940,29.4,101,35,78.4,17.366666666666667,16.3,12:52:21
4.2,1,21,1181,911,0.77,30,914,27.6,101,35,79.8,17.4,16.333333333333332,12:52:23
4,1,21,1183,902,0.76,30,910,27.7,100,36,79.7,17.433333333333334,16.366666666666667,12:52:25
4.2,1,18.3,1030,779,0.76,15,1393,20.7,96,38,84.8,17.5,16.433333333333334,12:52:29
4.2,1,18.8,1061,788,0.74,26,865,22.5,97,38,83.5,17.55,16.483333333333334,12:52:32
4.2,1,27,1522,1118,0.73,29,1124,32.3,97,37,76.3,17.583333333333332,16.516666666666666,12:52:34
4.3,1,23.4,1319,996,0.76,31,963,30.2,98,36,77.8,17.616666666666667,16.55,12:52:36
4.5,1,27.7,1559,1166,0.75,35,1068,37,102,34,72.8,17.633333333333333,16.566666666666666,12:52:37
4.3,1,21.7,1221,896,0.73,29,913,26.6,98,37,80.5,17.666666666666668,16.6,12:52:39
4.3,1,26.3,1480,1124,0.76,33,1058,34.9,101,35,74.4,17.7,16.633333333333333,12:52:41
4.3,1,24.8,1398,1087,0.78,32,1042,33.3,100,35,75.6,17.733333333333334,16.666666666666668,12:52:43
4.3,1,23.4,1317,1064,0.81,16,1897,31.3,102,35,77.1,17.8,16.733333333333334,12:52:47
4.3,1,19.6,1105,861,0.78,28,926,26.1,99,37,80.9,17.833333333333332,16.766666666666666,12:52:49
4.3,1,22.8,1284,985,0.77,30,969,28.8,99,36,78.9,17.866666666666667,16.8,12:52:51
4.3,1,21.4,1207,890,0.74,22,1123,25,96,38,81.6,17.916666666666668,16.85,12:52:54
4.5,1,29.2,1646,1221,0.74,27,1286,35.1,97,37,74.3,17.95,16.883333333333333,12:52:56
4.5,1,21.6,1218,921,0.76,26,1053,27.1,98,36,80.1,17.983333333333334,16.916666666666668,12:52:58
4.5,1,27.4,1542,1197,0.78,14,2449,34.2,98,37,74.9,18.05,16.983333333333334,12:53:02
4.5,1,27.5,1550,1145,0.74,38,944,35.4,101,35,74,18.083333333333332,17.016666666666666,12:53:04
4.5,1,29.6,1669,1267,0.76,38,1048,39.3,101,35,71.2,18.116666666666667,17.05,12:53:06
4.5,1,26.3,1482,1129,0.76,35,1040,36.5,103,34,73.2,18.133333333333333,17.066666666666666,12:53:07
4.5,1,22.3,1258,966,0.77,31,990,30.3,101,35,77.8,18.166666666666668,17.1,12:53:09
4.6,1,23.8,1338,1027,0.77,29,1072,31.4,100,35,77,18.2,17.133333333333333,12:53:11
4.7,1,28.7,1619,1205,0.74,45,879,39.4,103,34,71.1,18.233333333333334,17.166666666666668,12:53:13
4.7,1,20.8,1169,842,0.72,26,915,24.1,97,37,82.3,18.266666666666666,17.2,12:53:15
4.6,1,32.4,1826,1328,0.73,28,1385,39,97,37,71.4,18.3,17.233333333333334,12:53:17
4.6,1,27.8,1567,1148,0.73,29,1156,33.8,97,36,75.2,18.333333333333332,17.266666666666666,12:53:19
4.7,1,30.3,1707,1254,0.73,25,1487,36.7,97,36,73.1,18.383333333333333,17.316666666666666,12:53:22
4.7,1,28.3,1596,1162,0.73,30,1155,34.8,96,37,74.4,18.4,17.333333333333332,12:53:23
4.7,1,31.5,1776,1277,0.72,34,1150,38.6,98,35,71.7,18.433333333333334,17.366666666666667,12:53:25
4.7,1,26.6,1497,1114,0.74,34,999,34.3,101,35,74.9,18.466666666666665,17.4,12:53:27
4.7,1,31.2,1758,1284,0.73,28,1402,38.8,98,36,71.6,18.5,17.433333333333334,12:53:29
4.7,1,32.7,1841,1355,0.74,30,1327,40.4,98,36,70.3,18.533333333333335,17.466666666666665,12:53:31
4.8,1,34.2,1925,1443,0.75,34,1293,43.8,99,35,67.8,18.566666666666666,17.5,12:53:33
4.8,1,29.1,1638,1271,0.78,23,1614,37.8,100,35,72.2,18.6,17.533333333333335,12:53:35
4.8,1,31.5,1776,1366,0.77,28,1461,40.4,99,36,70.4,18.65,17.583333333333332,12:53:38
5,1,30.8,1733,1342,0.77,36,1145,40.6,99,36,70.2,18.666666666666668,17.6,12:53:39
4.8,1,31.8,1789,1374,0.77,29,1437,41.4,99,36,69.6,18.7,17.633333333333333,12:53:41
4.8,1,18.8,1059,749,0.71,17,1112,19.2,90,41,85.9,18.766666666666666,17.7,12:53:45
4.8,1,36.8,2071,1493,0.72,25,1690,42.6,94,38,68.7,18.8,17.733333333333334,12:53:47
4.8,1,33.1,1867,1371,0.73,29,1366,40.2,98,36,70.5,18.833333333333332,17.766666666666666,12:53:49
5,1,34.7,1957,1433,0.73,33,1301,43.4,99,35,68.2,18.866666666666667,17.8,12:53:51
4.8,1,34.1,1918,1413,0.74,32,1320,42.4,99,35,68.9,18.9,17.833333333333332,12:53:53
5,1,32.7,1840,1394,0.76,24,1715,42,101,35,69.2,18.933333333333334,17.866666666666667,12:53:55
5,1,28.2,1591,1213,0.76,32,1134,36.6,99,36,73.2,18.966666666666665,17.9,12:53:57
4.8,1,31.8,1794,1362,0.76,35,1206,42.6,102,34,68.8,19,17.933333333333334,12:53:59
4.8,1,29.5,1659,1277,0.77,32,1228,39,100,35,71.4,19.033333333333335,17.966666666666665,12:54:01
4.8,1,32.4,1826,1461,0.8,21,2104,44.8,102,35,67.2,19.083333333333332,18.016666666666666,12:54:04
4.8,1,25.3,1423,1142,0.8,33,1089,36.1,104,33,73.5,19.116666666666667,18.05,12:54:06
5.3,1,31.7,1785,1385,0.78,35,1187,41.9,100,36,69.3,19.133333333333333,18.066666666666666,12:54:07
5.2,1,29.3,1651,1274,0.77,29,1346,38.5,100,35,71.8,19.166666666666668,18.1,12:54:09
5.3,1,30.3,1708,1271,0.74,31,1251,38.5,100,35,71.8,19.2,18.133333333333333,12:54:11
5.3,1,18.9,1062,810,0.76,26,1004,25.6,100,36,81.2,19.25,18.183333333333334,12:54:14
5.2,1,40.4,2273,1628,0.72,32,1419,45.8,96,37,66.4,19.283333333333335,18.216666666666665,12:54:16
5.2,1,32.1,1809,1335,0.74,33,1149,38.3,98,36,71.9,19.3,18.233333333333334,12:54:17
5.2,1,30.5,1719,1243,0.72,27,1332,36.2,95,37,73.5,19.35,18.283333333333335,12:54:20
5.3,1,35,1972,1416,0.72,27,1478,39.9,96,37,70.7,19.383333333333333,18.316666666666666,12:54:22
5.3,1,32.2,1816,1330,0.73,31,1247,39.2,99,35,71.3,19.416666666666668,18.35,12:54:24
5.2,1,29.9,1682,1293,0.77,18,2121,38,100,36,72.1,19.466666666666665,18.4,12:54:27
5.3,1,32.2,1813,1375,0.76,34,1193,41.1,98,36,69.8,19.5,18.433333333333334,12:54:29
5.3,1,33.4,1879,1415,0.75,32,1297,41.2,99,36,69.8,19.533333333333335,18.466666666666665,12:54:31
5.3,1,36.2,2041,1532,0.75,30,1526,45.1,98,36,66.9,19.566666666666666,18.5,12:54:33
5.3,1,37.6,2119,1602,0.76,36,1398,49.6,102,34,63.6,19.583333333333332,18.516666666666666,12:54:34
5.3,1,31.5,1772,1383,0.78,34,1302,43.7,105,33,68,19.616666666666667,18.55,12:54:36
5.3,1,32.1,1808,1394,0.77,21,1848,39.4,97,38,71.1,19.666666666666668,18.6,12:54:39
5.3,1,28.5,1607,1223,0.76,33,1088,35.7,98,36,73.8,19.7,18.633333333333333,12:54:41
5.3,1,31.5,1773,1349,0.76,19,2054,38.8,97,38,71.6,19.75,18.683333333333334,12:54:44
5.3,1,30.4,1711,1256,0.73,32,1144,36.5,95,38,73.2,19.783333333333335,18.716666666666665,12:54:46
5.3,1,35,1973,1478,0.75,36,1200,43.6,96,37,68,19.816666666666666,18.75,12:54:48
5.6,1,29.7,1675,1287,0.77,14,2529,35.8,95,39,73.7,19.883333333333333,18.816666666666666,12:54:52
5.6,1,34.8,1963,1432,0.73,40,1052,41.8,94,38,69.3,19.9,18.833333333333332,12:54:53
5.5,1,33.5,1888,1458,0.77,39,1112,43.3,96,37,68.2,19.933333333333334,18.866666666666667,12:54:55
5.5,1,33.7,1898,1444,0.76,34,1254,42.7,98,36,68.6,19.966666666666665,18.9,12:54:57
5.7,1,33.8,1906,1436,0.75,29,1467,42.1,99,36,69.1,20,18.933333333333334,12:54:59
5.7,1,33.4,1883,1439,0.76,38,1145,43.2,97,37,68.3,20.016666666666666,18.95,12:55:00
5.6,1,37.2,2096,1614,0.77,38,1265,48.4,97,37,64.5,20.05,18.983333333333334,12:55:02
5.7,1,34.7,1954,1515,0.78,32,1423,45.7,101,35,66.5,20.083333333333332,19.016666666666666,12:55:04
5.6,1,32.4,1823,1564,0.86,35,1329,46.9,99,36,65.6,20.1,19.033333333333335,12:55:05
5.7,1,34.5,1944,1494,0.77,36,1263,45.9,99,36,66.3,20.133333333333333,19.066666666666666,12:55:07
5.7,1,30.7,1729,1311,0.76,31,1266,39,98,36,71.4,20.166666666666668,19.1,12:55:09
5.6,1,31.7,1784,1358,0.76,31,1278,39.9,97,37,70.7,20.2,19.133333333333333,12:55:11
5.6,1,33.7,1901,1460,0.77,44,1056,46.9,102,34,65.6,20.216666666666665,19.15,12:55:12
5.8,1,34.9,1968,1629,0.83,42,1131,47.8,105,33,64.9,20.25,19.183333333333334,12:55:14
5.7,1,32.9,1852,1440,0.78,35,1254,43.7,100,36,67.9,20.266666666666666,19.2,12:55:15
5.7,1,37.3,2100,1651,0.79,36,1403,51,102,35,62.6,20.3,19.233333333333334,12:55:17
5.7,1,35.8,2016,1563,0.78,33,1436,46.8,99,36,65.6,20.333333333333332,19.266666666666666,12:55:19
5.7,1,32.4,1827,1431,0.78,26,1650,42.7,98,37,68.7,20.366666666666667,19.3,12:55:21
5.7,1,35.2,1984,1504,0.76,31,1457,44.6,97,37,67.3,20.4,19.333333333333332,12:55:23
5.8,1,31.3,1763,1365,0.77,29,1349,39.7,99,36,70.9,20.433333333333334,19.366666666666667,12:55:25
5.8,1,34.1,1920,1488,0.77,33,1318,43.7,97,37,68,20.466666666666665,19.4,12:55:27
5.8,1,38.2,2153,1679,0.78,25,1955,48.9,101,35,64.1,20.5,19.433333333333334,12:55:29
5.7,1,34.4,1937,1515,0.78,36,1311,47.4,104,34,65.2,20.533333333333335,19.466666666666665,12:55:31
5.7,1,33.4,1881,1529,0.81,39,1200,47.1,104,34,65.5,20.566666666666666,19.5,12:55:33
5.7,1,35,1971,1608,0.82,35,1397,48.7,104,34,64.2,20.583333333333332,19.516666666666666,12:55:34
6.1,1,35.8,2018,1611,0.8,24,1918,46.2,101,36,66.1,20.633333333333333,19.566666666666666,12:55:37
6.1,1,31.7,1788,1398,0.78,38,1163,43.9,103,34,67.8,20.65,19.583333333333332,12:55:38
6,1,33,1857,1487,0.8,31,1404,44.1,100,36,67.6,20.683333333333334,19.616666666666667,12:55:40
6,1,35.7,2012,1587,0.79,22,2145,47.3,103,35,65.3,20.733333333333334,19.666666666666668,12:55:43
6,1,38.5,2170,1751,0.81,41,1351,54.8,104,34,59.8,20.766666666666666,19.7,12:55:45
5.8,1,33.4,1881,1534,0.82,37,1314,48.1,104,34,64.7,20.783333333333335,19.716666666666665,12:55:46
6,1,30.9,1743,1445,0.83,29,1482,43.4,101,36,68.2,20.816666666666666,19.75,12:55:48
6.1,1,35.6,2004,1553,0.78,35,1402,48.6,103,34,64.3,20.85,19.783333333333335,12:55:50
6.1,1,34.1,1920,1530,0.8,26,1740,45.8,101,35,66.4,20.883333333333333,19.816666666666666,12:55:52
6,1,36.7,2069,1642,0.79,28,1731,47.6,98,37,65.1,20.916666666666668,19.85,12:55:54
6,1,32.6,1838,1420,0.77,32,1303,42.3,100,36,69,20.95,19.883333333333333,12:55:56
6.1,1,36.7,2066,1607,0.78,30,1581,47.4,99,36,65.2,20.983333333333334,19.916666666666668,12:55:58
6.1,1,40.2,2266,1814,0.8,21,2617,53.8,102,35,60.6,21.033333333333335,19.966666666666665,12:56:01
6,1,32.1,1807,1411,0.78,36,1204,43,100,36,68.4,21.066666666666666,20,12:56:03
6.1,1,32.2,1814,1456,0.8,36,1243,44.4,102,34,67.4,21.1,20.033333333333335,12:56:05
6.1,1,40,2256,1747,0.77,35,1469,51.2,100,36,62.4,21.116666666666667,20.05,12:56:06
6.2,1,35.9,2023,1621,0.8,32,1480,48,99,36,64.8,21.15,20.083333333333332,12:56:08
6.2,1,35,1974,1573,0.8,33,1463,48,103,34,64.8,21.183333333333334,20.116666666666667,12:56:10
6.2,1,41.9,2362,1855,0.79,46,1282,58.7,103,34,56.9,21.2,20.133333333333333,12:56:11
6.1,1,28.9,1629,1301,0.8,31,1248,39.2,99,37,71.2,21.233333333333334,20.166666666666668,12:56:13
6.1,1,39.4,2220,1712,0.77,33,1548,50.8,97,37,62.8,21.266666666666666,20.2,12:56:15
6.1,1,39.8,2243,1736,0.77,25,2002,50.7,99,37,62.8,21.3,20.233333333333334,12:56:17
6.3,1,30.4,1712,1366,0.8,27,1515,41.1,103,35,69.8,21.35,20.283333333333335,12:56:20
6.3,1,37.1,2091,1669,0.8,22,2224,47.8,98,37,64.9,21.383333333333333,20.316666666666666,12:56:22
6.3,1,35.2,1985,1518,0.76,26,1637,43.1,98,37,68.4,21.433333333333334,20.366666666666667,12:56:25
6.3,1,36.6,2064,1591,0.77,37,1347,49.6,103,34,63.6,21.45,20.383333333333333,12:56:26
6.5,1,36.9,2078,1651,0.79,34,1471,50.1,100,36,63.2,21.483333333333334,20.416666666666668,12:56:28
6.3,1,37.2,2095,1708,0.82,19,2576,49.7,100,36,63.5,21.533333333333335,20.466666666666665,12:56:31
6.3,1,36.1,2035,1613,0.79,31,1565,48.4,101,35,64.5,21.566666666666666,20.5,12:56:33
6.6,1,35.8,2018,1636,0.81,22,2125,47.2,101,36,65.4,21.616666666666667,20.55,12:56:36
6.3,1,38.2,2150,1732,0.81,31,1670,51.9,103,35,61.9,21.65,20.583333333333332,12:56:38
6.3,1,38.6,2176,1757,0.81,36,1517,54.5,102,35,60,21.666666666666668,20.6,12:56:39
6.3,1,41,2311,1878,0.81,38,1586,59.5,105,34,56.4,21.7,20.633333333333333,12:56:41
6.6,1,39.4,2219,1806,0.81,32,1731,56.1,103,35,58.8,21.733333333333334,20.666666666666668,12:56:43
6.5,1,35.6,2004,1671,0.83,28,1875,51.8,104,35,62,21.766666666666666,20.7,12:56:45
6.5,1,38.3,2156,1812,0.84,36,1509,54.2,102,36,60.2,21.8,20.733333333333334,12:56:47
6.3,1,39.5,2223,1819,0.82,39,1460,56.5,103,34,58.5,21.816666666666666,20.75,12:56:48
6.3,1,34.9,1964,1631,0.83,29,1665,49,101,36,64.1,21.85,20.783333333333335,12:56:50
6.6,1,37.1,2088,1714,0.82,20,2452,49.9,100,37,63.4,21.9,20.833333333333332,12:56:53
6.6,1,32.1,1809,1454,0.8,32,1334,43,100,37,68.4,21.933333333333334,20.866666666666667,12:56:55
6.5,1,36.5,2059,1770,0.86,33,1561,51.8,102,35,62,21.966666666666665,20.9,12:56:57
6.6,1,40.5,2280,1814,0.8,25,2085,51.3,99,37,62.4,22,20.933333333333334,12:56:59
