speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time
5.1,0.9,19.2,1146,918,0.8,33,847,28.2,102,36,77.2,11.816666666666666,10.8
5,0.9,17.6,1051,844,0.8,34,767,26.2,102,36,78.9,11.85,10.833333333333334
5,0.9,21.5,1283,992,0.77,33,928,30.3,102,36,75.6,11.883333333333333,10.866666666666667
5.1,0.9,19.1,1144,888,0.78,34,834,28.3,103,35,77.2,11.916666666666666,10.9
5,0.9,22.5,1344,1050,0.78,35,908,32.1,103,35,74.1,11.95,10.933333333333334
5.1,0.9,19.6,1171,941,0.8,34,839,28.4,102,36,77.1,11.966666666666667,10.95
5.1,0.9,20.8,1243,968,0.78,32,907,28.8,101,37,76.8,12,10.983333333333333
5.1,0.9,21.1,1264,980,0.78,34,892,30.8,102,36,75.2,12.033333333333333,11.016666666666667
5.1,0.9,20.8,1242,1046,0.84,18,1727,31.7,103,36,74.4,12.083333333333334,11.066666666666666
5.2,0.9,19.7,1176,946,0.8,36,807,29,103,36,76.6,12.116666666666667,11.1
5.1,0.9,12.5,747,560,0.75,23,626,14.5,95,40,88.3,12.15,11.133333333333333
5,0.9,24.9,1491,1131,0.76,37,856,31.9,97,38,74.3,12.183333333333334,11.166666666666666
5.2,0.9,27.2,1626,1215,0.75,38,953,36,99,37,71,12.216666666666667,11.2
5.1,0.9,21,1253,976,0.78,34,915,31.2,102,35,74.8,12.233333333333333,11.216666666666667
5,0.9,22,1313,1042,0.79,33,953,31.1,101,36,74.9,12.266666666666667,11.25
5,0.9,11,659,474,0.72,17,688,11.6,90,42,90.6,12.333333333333334,11.316666666666666
5.1,0.9,32.2,1925,1359,0.71,39,948,36.9,94,39,70.2,12.35,11.333333333333334
5.2,0.9,23.7,1414,1037,0.73,35,912,32,101,35,74.2,12.383333333333333,11.366666666666667
5,0.9,21.4,1280,1001,0.78,27,1173,31.7,105,34,74.4,12.416666666666666,11.4
5.1,0.9,21,1257,1011,0.8,35,883,30.8,104,35,75.1,12.45,11.433333333333334
5.1,0.9,20.3,1216,968,0.8,34,830,28.5,101,36,77,12.483333333333333,11.466666666666667
5,0.9,18.6,1109,889,0.8,30,869,25.8,100,37,79.2,12.516666666666667,11.5
5.1,0.9,24.1,1438,1200,0.83,19,1877,35.9,103,36,71.1,12.566666666666666,11.55
5,0.9,18,1079,896,0.83,31,882,27.1,103,36,78.1,12.6,11.583333333333334
5.1,0.9,22.2,1325,1070,0.81,36,875,31.4,101,37,74.6,12.633333333333333,11.616666666666667
5.1,0.9,18,1075,867,0.81,34,792,27.3,104,35,78,12.65,11.633333333333333
5,0.9,24.3,1451,1140,0.79,37,914,33.4,99,37,73,12.683333333333334,11.666666666666666
5.1,0.9,21.4,1278,990,0.77,33,916,29.9,100,38,75.9,12.716666666666667,11.7
5.1,0.9,17.3,1035,843,0.81,35,751,26.5,104,35,78.6,12.733333333333333,11.716666666666667
5,0.9,18.8,1126,920,0.82,34,812,27.2,102,36,78,12.766666666666667,11.75
5,0.9,15.9,952,718,0.75,22,882,19.2,92,41,84.5,12.816666666666666,11.8
5.1,0.9,24.4,1460,1074,0.74,35,879,30.9,97,38,75.1,12.85,11.833333333333334
5.1,0.9,21,1255,959,0.76,35,828,29.1,101,36,76.6,12.866666666666667,11.85
5,0.9,13.6,813,546,0.67,20,708,14,87,42,88.7,12.916666666666666,11.9
5.1,0.9,24.1,1441,1050,0.73,34,924,31.3,98,36,74.7,12.95,11.933333333333334
4.2,0.9,23.9,1430,1085,0.76,31,1048,32.4,99,36,73.8,12.983333333333333,11.966666666666667
3.7,0.9,24.6,1472,1141,0.78,37,918,34.2,101,36,72.4,13.016666666666667,12
3.5,0.8,21,1258,1016,0.81,32,950,30.8,103,36,75.1,13.05,12.033333333333333
3.5,0.8,18.7,1115,928,0.83,32,877,28.4,103,36,77.1,13.083333333333334,12.066666666666666
3.5,0.8,18.4,1102,887,0.8,29,914,26.4,101,37,78.7,13.116666666666667,12.1
3.5,0.8,19.8,1182,931,0.79,31,872,27.1,98,38,78.1,13.15,12.133333333333333
3.5,0.8,19.4,1161,925,0.8,31,879,27.1,99,38,78.2,13.166666666666666,12.15
3.5,0.8,20.7,1239,1056,0.85,19,1756,32.6,105,35,73.7,13.233333333333333,12.216666666666667
3.5,0.8,12.3,737,586,0.79,20,807,15.9,95,41,87.2,13.283333333333333,12.266666666666667
3.5,0.8,21.4,1279,1005,0.79,32,894,29,99,38,76.6,13.316666666666666,12.3
3.5,0.8,20.5,1227,984,0.8,30,960,29.3,102,36,76.4,13.35,12.333333333333334
3.5,0.8,18.8,1122,929,0.83,31,907,28.2,103,36,77.2,13.383333333333333,12.366666666666667
3.7,0.8,16.5,988,839,0.85,29,903,25.8,105,36,79.2,13.416666666666666,12.4
3.5,0.8,17.7,1057,894,0.85,33,825,27,104,36,78.2,13.433333333333334,12.416666666666666
3.4,0.8,10.9,651,509,0.78,14,903,12.3,94,42,90.1,13.516666666666667,12.5
3.5,0.8,19.5,1167,984,0.84,18,1652,29.7,105,36,76.1,13.566666666666666,12.55
3.5,0.8,16.7,1001,867,0.87,29,935,26.7,106,35,78.4,13.6,12.583333333333334
3.5,0.8,13.8,826,725,0.88,28,797,22.5,106,35,81.9,13.633333333333333,12.616666666666667
3.5,0.8,15.6,932,818,0.88,31,810,25.2,106,35,79.7,13.666666666666666,12.65
3.5,0.8,15.6,932,828,0.89,32,800,25.3,106,35,79.6,13.7,12.683333333333334
3.5,0.8,15.9,953,840,0.88,29,887,26.1,107,35,78.9,13.733333333333333,12.716666666666667
3.5,0.8,16,954,856,0.9,32,842,26.7,107,35,78.4,13.766666666666667,12.75
3.5,0.8,14,834,750,0.9,29,801,23,106,35,81.5,13.8,12.783333333333333
3.7,0.8,14.2,848,760,0.9,30,789,23.7,107,35,80.9,13.833333333333334,12.816666666666666
3.5,0.8,15.1,903,813,0.9,31,828,25.7,108,35,79.2,13.866666666666667,12.85
3.5,0.8,13.4,800,729,0.91,29,785,22.9,108,35,81.5,13.9,12.883333333333333
3.7,0.8,12.4,740,669,0.9,28,777,21.5,108,35,82.7,13.933333333333334,12.916666666666666
3.5,0.8,9.3,554,519,0.94,8,2024,16.2,90,43,86.9,14.066666666666666,13.05
3.5,0.8,17.6,1053,793,0.75,23,971,22.4,97,37,81.9,14.116666666666667,13.1
3.5,0.8,13.8,826,643,0.78,20,1002,20.4,104,34,83.6,14.15,13.133333333333333
3.5,0.8,15.7,938,773,0.82,21,1172,24.4,105,35,80.3,14.2,13.183333333333334
3.7,0.8,13.5,810,743,0.92,14,1720,23.7,110,34,80.9,14.283333333333333,13.266666666666667
3.5,0.8,11.3,678,594,0.88,29,676,19.7,109,34,84.1,14.316666666666666,13.3
3.5,0.8,10.9,652,580,0.89,28,717,19.8,106,35,84,14.35,13.333333333333334
3.7,0.8,13.5,808,700,0.87,33,676,22.5,107,34,81.8,14.383333333333333,13.366666666666667
3.5,0.8,16.6,993,834,0.84,34,754,25.4,105,35,79.5,14.416666666666666,13.4
3.5,0.8,14.3,855,722,0.84,30,776,23.2,106,34,81.3,14.45,13.433333333333334
3.5,0.8,13.6,812,696,0.86,30,751,22.4,108,34,81.9,14.483333333333333,13.466666666666667
3.5,0.8,13.5,809,698,0.86,30,737,22.1,107,34,82.2,14.516666666666667,13.5
3.5,0.8,12.7,757,645,0.85,31,681,20.9,107,35,83.1,14.55,13.533333333333333
3.5,0.8,7.6,456,347,0.76,13,689,8.8,96,39,92.9,14.616666666666667,13.6
3.5,0.8,15.6,933,707,0.76,30,733,22.3,101,36,82,14.65,13.633333333333333
3.7,0.8,16.8,1002,779,0.78,33,754,24.7,102,35,80.1,14.683333333333334,13.666666666666666
3.5,0.8,15.2,910,734,0.81,30,789,23.6,105,34,81,14.716666666666667,13.7
3.5,0.8,14,840,690,0.82,30,755,22.7,106,34,81.6,14.75,13.733333333333333
3.7,0.8,14.4,860,722,0.84,30,771,23.1,107,34,81.3,14.783333333333333,13.766666666666667
3.5,0.8,13.5,808,680,0.84,30,739,22,107,34,82.2,14.816666666666666,13.8
3.4,0.8,14.6,872,753,0.86,32,760,24,108,34,80.6,14.85,13.833333333333334
3.5,0.8,13.9,831,715,0.86,28,833,23.1,107,34,81.3,14.883333333333333,13.866666666666667
3.5,0.8,13.2,792,659,0.83,31,687,21,106,35,83,14.916666666666666,13.9
3.5,0.8,12.1,722,616,0.85,27,735,20,107,34,83.8,14.95,13.933333333333334
3.5,0.8,14.8,883,809,0.92,16,1733,26.9,110,34,78.3,15.016666666666667,14
3.4,0.8,10.8,644,568,0.88,31,588,18.4,108,34,85.2,15.05,14.033333333333333
3.5,0.8,12.5,750,649,0.86,32,643,20.3,106,35,83.6,15.083333333333334,14.066666666666666
3.5,0.8,11.7,701,596,0.85,28,688,19.5,107,34,84.3,15.116666666666667,14.1
3.5,0.8,13.1,786,664,0.84,31,693,21.4,107,34,82.7,15.15,14.133333333333333
3.5,0.8,12.7,759,652,0.86,29,703,20.3,108,34,83.6,15.183333333333334,14.166666666666666
3.5,0.8,12,715,614,0.86,26,759,19.4,105,35,84.4,15.216666666666667,14.2
3.5,0.8,14.3,857,723,0.84,29,800,23,106,34,81.5,15.266666666666667,14.25
3.5,0.8,13.9,832,794,0.95,15,1810,26.9,111,33,78.3,15.333333333333334,14.316666666666666
3.4,0.8,11.7,698,630,0.9,31,672,20.6,109,34,83.4,15.366666666666667,14.35
3.7,0.8,11.9,711,631,0.89,31,661,20.3,107,35,83.6,15.383333333333333,14.366666666666667
3.5,0.8,12,716,623,0.87,30,674,20,107,35,83.8,15.416666666666666,14.4
3.5,0.8,8.5,507,404,0.8,20,552,11,99,38,91.1,15.466666666666667,14.45
3.5,0.8,16.1,964,762,0.79,31,747,23.5,103,35,81.1,15.5,14.483333333333333
3.7,0.8,10.6,632,510,0.81,37,482,18,105,34,85.5,15.533333333333333,14.516666666666667
2.2,0.8,9.3,555,427,0.77,24,579,13.8,104,34,88.9,15.583333333333334,14.566666666666666
3.5,0.8,13.6,812,618,0.76,33,613,20,102,36,83.9,15.6,14.583333333333334
3.7,0.8,11.9,712,551,0.77,33,543,17.7,102,35,85.7,15.633333333333333,14.616666666666667
3.7,0.8,10.6,634,493,0.78,39,435,17.1,103,35,86.2,15.666666666666666,14.65
3.5,0.8,11.4,681,528,0.77,32,521,16.9,103,35,86.4,15.7,14.683333333333334
3.5,0.8,11.4,680,518,0.76,31,540,16.5,102,35,86.7,15.733333333333333,14.716666666666667
3.4,0.8,13,776,588,0.76,31,621,19.1,102,35,84.6,15.766666666666667,14.75
3.5,0.8,13.1,781,591,0.76,32,617,19.7,103,35,84.1,15.783333333333333,14.766666666666667
3.5,0.8,12.6,754,582,0.77,37,533,19.5,103,34,84.3,15.816666666666666,14.8
3.5,0.8,10.8,645,492,0.76,32,514,16.6,103,35,86.6,15.85,14.833333333333334
3.5,0.8,10.9,653,502,0.77,31,538,16.5,103,35,86.7,15.883333333333333,14.866666666666667
3.5,0.8,9.8,588,452,0.77,29,509,14.8,103,35,88,15.916666666666666,14.9
3.5,0.8,12.6,755,583,0.77,30,629,18.6,103,35,85,15.95,14.933333333333334
3.8,0.8,12.1,721,569,0.79,31,597,18.6,105,34,85,15.983333333333333,14.966666666666667
3.7,0.8,10.7,637,504,0.79,32,525,16.7,104,34,86.5,16.016666666666666,15
3.9,0.8,7.8,468,332,0.71,13,648,8.4,92,40,93.2,16.083333333333332,15.066666666666666
3.9,0.8,15.8,946,658,0.7,30,661,19.9,95,37,83.9,16.116666666666667,15.1
3.8,0.8,18,1075,762,0.71,27,825,22.5,96,36,81.8,16.166666666666668,15.15
3.9,0.8,14.5,864,705,0.82,13,1728,22.4,104,35,82,16.233333333333334,15.216666666666667
4,0.8,12,715,547,0.77,31,552,17.4,101,36,86,16.266666666666666,15.25
3.9,0.8,11.8,703,526,0.75,29,569,16.7,101,36,86.5,16.3,15.283333333333333
3.8,0.8,15.9,951,696,0.73,33,641,21.4,99,36,82.8,16.333333333333332,15.316666666666666
3.8,0.8,13.5,809,602,0.74,28,686,19.2,102,35,84.5,16.366666666666667,15.35
3.9,0.8,15.2,910,673,0.74,32,677,21.5,101,35,82.7,16.4,15.383333333333333
3.9,0.8,11.7,702,534,0.76,32,560,17.7,101,35,85.7,16.433333333333334,15.416666666666666
3.9,0.8,16.2,971,742,0.76,33,701,23.1,101,35,81.4,16.466666666666665,15.45
4,0.8,12.3,738,577,0.78,28,673,19,104,34,84.6,16.5,15.483333333333333
4,0.8,12.8,766,597,0.78,31,645,20,104,34,83.8,16.533333333333335,15.516666666666667
4,0.8,13.3,796,631,0.79,33,626,20.4,103,35,83.5,16.566666666666666,15.55
4,0.8,13.8,826,653,0.79,29,723,20.9,103,35,83.1,16.6,15.583333333333334
3.8,0.8,16.6,995,783,0.79,27,855,23.4,102,36,81.1,16.633333333333333,15.616666666666667
4,0.8,15.3,916,748,0.82,25,950,23.5,105,34,81.1,16.666666666666668,15.65
4.2,0.8,12,718,614,0.85,17,1179,19.6,107,34,84.2,16.733333333333334,15.716666666666667
4,0.8,15.1,900,779,0.87,16,1489,23.8,106,35,80.8,16.8,15.783333333333333
4.3,0.8,12.4,742,611,0.82,31,640,19.9,105,35,83.9,16.833333333333332,15.816666666666666
4,0.8,11.7,701,531,0.76,19,742,14.3,98,39,88.4,16.883333333333333,15.866666666666667
4.2,0.8,17.2,1031,781,0.76,34,709,23.9,101,36,80.7,16.916666666666668,15.9
4.3,0.8,17.2,1026,807,0.79,41,613,25.4,103,35,79.5,16.933333333333334,15.916666666666666
4.3,0.8,10.2,609,456,0.75,20,639,12.8,99,37,89.7,16.983333333333334,15.966666666666667
4.3,0.8,16.3,976,743,0.76,34,676,23.2,101,36,81.3,17.016666666666666,16
4.3,0.8,13.2,789,589,0.75,33,585,19.1,101,36,84.6,17.05,16.033333333333335
4.3,0.8,13.7,820,627,0.76,29,705,20.1,102,35,83.8,17.083333333333332,16.066666666666666
4.3,0.8,12,720,547,0.76,31,586,18.3,103,34,85.2,17.116666666666667,16.1
4.3,0.8,16.1,963,732,0.76,29,786,22.8,102,35,81.6,17.15,16.133333333333333
4.3,0.8,14.4,863,659,0.76,28,765,21.4,102,35,82.7,17.183333333333334,16.166666666666668
4,0.8,13.8,827,645,0.78,28,748,21.2,103,35,82.9,17.216666666666665,16.2
4.3,0.8,12.1,723,559,0.77,28,665,18.5,103,35,85.1,17.25,16.233333333333334
4.3,0.8,18.4,1097,868,0.79,32,873,27.9,104,34,77.5,17.283333333333335,16.266666666666666
4.3,0.8,17.6,1054,832,0.79,31,829,25.9,103,35,79.1,17.316666666666666,16.3
4.3,0.8,13.4,804,631,0.78,27,748,20.4,105,34,83.5,17.35,16.333333333333332
4.3,0.8,12.9,772,556,0.72,22,681,15.2,96,38,87.7,17.4,16.383333333333333
4.3,0.8,20.2,1211,962,0.79,17,1678,28.7,101,36,76.9,17.45,16.433333333333334
4.5,0.8,13.4,803,641,0.8,30,712,21.4,107,34,82.8,17.483333333333334,16.466666666666665
4.5,0.8,16.9,1011,794,0.79,32,762,24.7,103,35,80.1,17.516666666666666,16.5
4.5,0.8,14.3,853,680,0.8,29,751,21.6,103,35,82.6,17.55,16.533333333333335
4.6,0.8,17.9,1071,812,0.76,31,851,26,104,35,79,17.583333333333332,16.566666666666666
4.6,0.8,18.2,1086,821,0.76,31,805,24.7,101,36,80.1,17.616666666666667,16.6
4.5,0.8,21.8,1301,1052,0.81,19,1751,33.7,105,35,72.8,17.666666666666668,16.65
4.6,0.8,13.5,806,642,0.8,29,726,20.9,105,34,83.2,17.7,16.683333333333334
4.6,0.8,19.6,1175,894,0.76,36,767,27.5,103,35,77.8,17.733333333333334,16.716666666666665
4.7,0.8,16.1,963,727,0.76,31,724,22.6,101,36,81.8,17.766666666666666,16.75
4.6,0.8,17.1,1021,785,0.77,13,1855,23.7,87,42,80.9,17.85,16.833333333333332
4.7,0.8,21.3,1276,860,0.67,33,808,26.8,98,36,78.4,17.866666666666667,16.85
4.7,0.8,24.7,1476,1047,0.71,30,1060,31.3,99,36,74.7,17.9,16.883333333333333
4.6,0.8,20.1,1202,900,0.75,31,913,28.1,102,35,77.3,17.933333333333334,16.916666666666668
4.6,0.8,19.7,1179,895,0.76,32,882,28,103,35,77.4,17.966666666666665,16.95
4.8,0.8,14.5,865,667,0.77,36,614,22.2,103,34,82.1,18,16.983333333333334
4.8,0.8,18.9,1127,857,0.76,35,770,26.7,101,36,78.4,18.033333333333335,17.016666666666666
4.8,0.8,22.6,1353,975,0.72,38,731,27.6,96,38,77.7,18.05,17.033333333333335
5,0.8,16.3,977,731,0.75,35,681,23.9,103,35,80.7,18.083333333333332,17.066666666666666
4.8,0.8,20.7,1239,911,0.73,31,873,26.7,97,37,78.4,18.116666666666667,17.1
4.8,0.8,17.8,1067,786,0.74,28,827,23.5,100,36,81,18.15,17.133333333333333
4.8,0.8,19.7,1179,851,0.72,29,883,25.7,100,36,79.3,18.183333333333334,17.166666666666668
4.8,0.8,17,1016,710,0.7,26,759,19.6,96,38,84.2,18.216666666666665,17.2
5,0.8,24.5,1466,1064,0.73,30,1016,30.8,97,37,75.1,18.35,17.333333333333332
5,0.8,20.7,1240,929,0.75,33,856,28.2,100,36,77.2,18.383333333333333,17.366666666666667
5,0.8,22.4,1341,1007,0.75,33,918,30.1,99,36,75.7,18.416666666666668,17.4
5,0.8,16.4,981,740,0.75,29,788,22.9,101,36,81.5,18.45,17.433333333333334
4.8,0.8,22.6,1351,982,0.73,29,987,28.6,97,38,76.9,18.483333333333334,17.466666666666665
5,0.8,20.9,1252,917,0.73,32,870,27.5,99,37,77.8,18.516666666666666,17.5
5.1,0.8,21.2,1269,932,0.73,33,855,28,99,36,77.4,18.55,17.533333333333335
5,0.8,20.3,1212,897,0.74,32,836,27,100,36,78.3,18.583333333333332,17.566666666666666
5.1,0.8,17.9,1072,804,0.75,31,805,24.6,101,36,80.1,18.616666666666667,17.6
5.1,0.8,18.8,1126,854,0.76,27,889,24.4,99,37,80.4,18.65,17.633333333333333
5,0.8,21.1,1263,953,0.75,30,954,28.2,100,36,77.3,18.683333333333334,17.666666666666668
5.1,0.8,21.2,1265,940,0.74,30,911,27.6,99,37,77.7,18.716666666666665,17.7
5.1,0.8,19.4,1158,878,0.76,31,856,26.4,101,36,78.7,18.75,17.733333333333334
5.2,0.8,19.3,1151,854,0.74,30,873,25.8,100,36,79.2,18.783333333333335,17.766666666666666
5.3,0.8,18.6,1112,864,0.78,28,956,26.6,104,35,78.6,18.816666666666666,17.8
5.2,0.8,18.7,1117,848,0.76,31,791,24.5,99,37,80.3,18.85,17.833333333333332
5.3,0.8,18.4,1100,851,0.77,28,898,25.2,101,36,79.7,18.883333333333333,17.866666666666667
5.3,0.8,18.1,1082,809,0.75,27,882,24.2,100,37,80.5,18.916666666666668,17.9
5.2,0.8,23.1,1383,1092,0.79,20,1657,33.6,103,35,72.9,18.966666666666665,17.95
5.3,0.8,12.2,727,485,0.67,15,806,11.7,87,43,90.5,19.033333333333335,18.016666666666666
5.3,0.8,24,1435,977,0.68,34,785,26.9,90,40,78.3,19.066666666666666,18.05
5.3,0.8,23.5,1406,927,0.66,33,820,26.7,91,39,78.4,19.1,18.083333333333332
5.3,0.8,21.9,1310,935,0.71,33,859,28.3,97,37,77.1,19.133333333333333,18.116666666666667
5.3,0.8,20.1,1200,874,0.73,33,790,25.8,99,36,79.2,19.166666666666668,18.15
5.3,0.8,24,1433,1036,0.72,30,979,29.8,97,37,76,19.2,18.183333333333334
5.3,0.8,19.2,1151,857,0.75,29,906,26.3,101,36,78.8,19.233333333333334,18.216666666666665
5.3,0.8,21.3,1275,965,0.76,28,1005,27.8,100,37,77.6,19.266666666666666,18.25
5.6,0.8,19.9,1191,900,0.76,32,848,27.1,100,37,78.2,19.3,18.283333333333335
5.6,0.8,21.8,1304,1000,0.77,31,950,29.2,100,37,76.4,19.333333333333332,18.316666666666666
5.7,0.8,21.5,1283,986,0.77,28,1042,29.2,100,37,76.4,19.366666666666667,18.35
5.5,0.8,21.8,1306,1076,0.82,20,1655,32.8,104,35,73.6,19.416666666666668,18.4
5.6,0.8,21.1,1264,1009,0.8,33,902,30.1,103,35,75.7,19.45,18.433333333333334
5.5,0.8,20.7,1240,978,0.79,34,854,28.6,101,37,76.9,19.466666666666665,18.45
5.5,0.8,20.4,1220,954,0.78,30,949,28.3,101,37,77.1,19.5,18.483333333333334
5.7,0.8,21.2,1265,991,0.78,29,1011,29,102,36,76.6,19.533333333333335,18.516666666666666
5.6,0.8,22,1317,1074,0.82,17,1824,31.5,102,37,74.6,19.6,18.583333333333332
5.7,0.8,15.2,908,670,0.74,25,726,18.1,97,39,85.4,19.633333333333333,18.616666666666667
5.7,0.8,23.7,1419,1083,0.76,32,981,31,100,37,75,19.666666666666668,18.65
5.7,0.8,27,1617,1232,0.76,30,1184,35.3,99,37,71.5,19.7,18.683333333333334
5.6,0.8,20.9,1247,968,0.78,31,961,29.7,103,35,76,19.733333333333334,18.716666666666665
5.7,0.8,22.1,1322,1050,0.79,32,975,31.1,103,36,74.9,19.766666666666666,18.75
5.7,0.8,22.3,1335,1054,0.79,35,874,30.6,102,36,75.3,19.8,18.783333333333335
5.7,0.8,22.5,1346,1127,0.84,20,1711,33.8,104,36,72.8,19.85,18.833333333333332
5.8,0.8,20.1,1204,977,0.81,32,898,29,103,36,76.6,19.883333333333333,18.866666666666667
5.8,0.8,20.8,1245,1001,0.8,32,935,30.3,104,36,75.5,19.916666666666668,18.9
5.8,0.8,22.3,1334,1071,0.8,31,1014,31.7,102,36,74.4,19.933333333333334,18.916666666666668
5.8,0.8,22.5,1347,1083,0.8,32,1000,32.2,104,35,74,19.966666666666665,18.95
5.8,0.8,22.1,1321,1055,0.8,33,973,32.1,103,35,74.1,20,18.983333333333334
6.1,0.8,23.4,1396,1174,0.84,20,1773,35.6,103,36,71.3,20.05,19.033333333333335
6,0.8,17.6,1053,793,0.75,26,804,20.7,96,40,83.3,20.1,19.083333333333332
5.8,0.8,21.8,1302,1024,0.79,37,805,29.5,101,37,76.2,20.116666666666667,19.1
5.8,0.8,24.9,1489,1137,0.76,40,853,33.9,100,37,72.7,20.15,19.133333333333333
6.1,0.8,21.9,1312,1015,0.77,35,880,30.7,102,36,75.2,20.166666666666668,19.15
5.8,0.8,16.4,979,681,0.7,21,792,16.9,90,42,86.4,20.216666666666665,19.2
6,0.8,29.1,1737,1248,0.72,35,1020,35.6,95,38,71.3,20.25,19.233333333333334
6,0.8,23.8,1425,1078,0.76,29,1063,30.8,99,37,75.1,20.283333333333335,19.266666666666666
6,0.8,22.3,1333,1026,0.77,33,938,30.9,102,36,75.1,20.316666666666666,19.3
6.1,0.8,23.2,1384,1081,0.78,32,969,31.4,101,37,74.7,20.35,19.333333333333332
6.1,0.8,24.4,1461,1150,0.79,34,1004,34,101,36,72.5,20.366666666666667,19.35
6,0.8,20.8,1245,1000,0.8,36,863,30.6,102,36,75.3,20.4,19.383333333333333
6.1,0.8,22,1315,1065,0.81,33,951,31.3,103,35,74.7,20.433333333333334,19.416666666666668
6,0.8,22.8,1363,1077,0.79,32,955,31,101,37,75,20.466666666666665,19.45
6,0.8,22.3,1332,1037,0.78,33,961,31.5,103,36,74.6,20.5,19.483333333333334
6.2,0.8,23.3,1394,1145,0.82,21,1579,33.2,103,37,73.2,20.533333333333335,19.516666666666666
6.1,0.8,23.2,1386,1118,0.81,33,1003,32.7,103,36,73.6,20.566666666666666,19.55
6.1,0.8,22.2,1330,1063,0.8,34,922,30.9,102,37,75.1,20.6,19.583333333333332
6.3,0.8,21,1255,999,0.8,31,981,30,102,36,75.8,20.633333333333333,19.616666666666667
6.1,0.8,23.9,1430,1114,0.78,32,1018,32.7,99,37,73.6,20.666666666666668,19.65
6.3,0.8,23.6,1412,1135,0.8,20,1598,32.3,99,38,74,20.716666666666665,19.7
6.1,0.8,23.5,1406,1121,0.8,26,1232,32,101,37,74.2,20.75,19.733333333333334
6.3,0.8,19.9,1191,951,0.8,35,847,29.4,105,35,76.3,20.783333333333335,19.766666666666666
6.3,0.8,23.4,1400,1114,0.8,35,918,32.4,102,36,73.9,20.816666666666666,19.8
6.3,0.8,26.6,1588,1249,0.79,36,1010,35.9,101,37,71.1,20.833333333333332,19.816666666666666
6.3,0.8,21.5,1286,1042,0.81,34,895,30.7,102,36,75.2,20.866666666666667,19.85
6.3,0.8,24.1,1439,1147,0.8,32,1052,34.1,101,37,72.5,20.9,19.883333333333333
6.5,0.8,22.7,1358,1141,0.84,21,1596,33.8,104,36,72.7,20.95,19.933333333333334
6.3,0.8,21.4,1278,1077,0.84,38,821,31.2,104,36,74.9,20.966666666666665,19.95
6.3,0.8,24.8,1484,1218,0.82,36,976,35.1,103,36,71.7,21,19.983333333333334
6.3,0.8,22.8,1362,1103,0.81,30,1058,32.2,103,36,74,21.033333333333335,20.016666666666666
6.3,0.8,22.4,1338,1073,0.8,33,953,31.4,102,36,74.7,21.066666666666666,20.05
6.5,0.8,16.9,1009,701,0.69,19,874,16.8,88,43,86.4,21.116666666666667,20.1
6.3,0.8,30.5,1826,1354,0.74,32,1165,37.4,97,38,69.9,21.15,20.133333333333333
6.5,0.8,25,1495,1189,0.8,22,1617,34.9,102,36,71.8,21.2,20.183333333333334
6.5,0.8,24.3,1455,1149,0.79,39,882,34.8,102,36,71.9,21.216666666666665,20.2
6.3,0.8,25.8,1545,1197,0.78,40,866,34.6,100,38,72,21.25,20.233333333333334
6.5,0.8,21.8,1301,1028,0.79,30,992,30.1,100,38,75.8,21.283333333333335,20.266666666666666
6.6,0.8,26.5,1582,1267,0.8,21,1733,36.4,101,38,70.7,21.316666666666666,20.3
6.6,0.8,24.3,1452,1161,0.8,33,1029,33.7,102,36,72.8,21.35,20.333333333333332
6.6,0.8,22,1313,1049,0.8,36,877,31.5,101,37,74.6,21.383333333333333,20.366666666666667
6.8,0.8,24,1436,1152,0.8,33,1016,33.7,102,36,72.8,21.416666666666668,20.4
6.6,0.8,25.6,1533,1267,0.83,22,1735,37.6,102,37,69.7,21.466666666666665,20.45
6.6,0.8,22.7,1356,1097,0.81,31,1020,32.1,103,36,74.1,21.483333333333334,20.466666666666665
6.6,0.8,23.9,1428,1168,0.82,33,1014,33.2,102,37,73.2,21.516666666666666,20.5
6.8,0.8,25.2,1509,1261,0.84,22,1698,36.5,102,38,70.5,21.566666666666666,20.55
6.8,0.8,23.1,1382,1119,0.81,34,965,32.7,101,38,73.6,21.6,20.583333333333332
6.6,0.8,19.6,1170,929,0.79,36,765,27.1,99,38,78.1,21.633333333333333,20.616666666666667
6.6,0.8,16.8,1006,704,0.7,18,901,16.4,88,43,86.7,21.683333333333334,20.666666666666668
6.9,0.8,32.4,1935,1426,0.74,23,1684,39.3,96,39,68.3,21.716666666666665,20.7
6.6,0.8,27.5,1641,1245,0.76,30,1157,35,99,37,71.7,21.75,20.733333333333334
6.9,0.8,26.4,1580,1250,0.79,32,1107,35.7,100,37,71.2,21.783333333333335,20.766666666666666
6.8,0.8,24.6,1470,1168,0.79,34,1020,34.8,100,37,71.9,21.816666666666666,20.8
6.9,0.8,24.4,1461,1225,0.84,19,1760,34.2,102,38,72.4,21.866666666666667,20.85
6.8,0.8,21,1258,1031,0.82,38,801,30.6,104,36,75.3,21.9,20.883333333333333
7,0.8,25.4,1519,1211,0.8,35,949,33.5,99,38,73,21.916666666666668,20.9
6.9,0.8,27.5,1645,1301,0.79,34,1084,36.8,100,37,70.3,21.95,20.933333333333334
6.8,0.8,24.2,1448,1184,0.82,37,947,34.7,103,36,72,21.983333333333334,20.966666666666665
