speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,clock_time
7.6,1.1,34.1,2603,2471,0.95,34,1968,66.7,106,37,59.9,24.166666666666668,22.9,15:08:25
7.6,1.1,38,2902,2741,0.94,26,2855,75.5,105,38,54.6,24.2,22.933333333333334,15:08:27
7.6,1.1,37.9,2898,2815,0.97,32,2500,79.8,106,37,52,24.233333333333334,22.966666666666665,15:08:29
7.6,1.1,37,2826,2611,0.92,38,1844,70.5,102,40,57.6,24.266666666666666,23,15:08:31
7.6,1.1,34.4,2627,2338,0.89,32,1923,61.1,100,41,63.3,24.283333333333335,23.016666666666666,15:08:32
7.8,1.3,40.2,3072,2845,0.93,31,2410,75.7,101,40,54.5,24.316666666666666,23.05,15:08:34
7.8,1.3,41.6,3180,3053,0.96,32,2757,87.1,104,38,47.6,24.35,23.083333333333332,15:08:36
7.6,1.3,33.5,2557,2359,0.92,33,1926,63.1,101,40,62,24.383333333333333,23.116666666666667,15:08:38
7.6,1.3,34.5,2635,2414,0.92,31,2068,64.6,100,41,61.1,24.416666666666668,23.15,15:08:40
7.6,1.3,40,3054,2782,0.91,26,2922,75.9,101,40,54.3,24.45,23.183333333333334,15:08:42
7.8,1.3,35.9,2745,2432,0.89,30,2070,62.1,99,41,62.6,24.483333333333334,23.216666666666665,15:08:44
7.8,1.3,40.5,3095,2844,0.92,27,2916,79.5,103,39,52.2,24.533333333333335,23.266666666666666,15:08:47
7.6,1.9,36.2,2763,2525,0.91,35,1977,69,104,38,58.5,24.55,23.283333333333335,15:08:48
7.6,2,39.7,3035,2761,0.91,36,2064,75.1,102,39,54.8,24.583333333333332,23.316666666666666,15:08:50
7.6,2,35.1,2679,2449,0.91,34,1825,62.9,102,39,62.1,24.616666666666667,23.35,15:08:52
7.8,2,40.6,3099,2835,0.91,32,2475,78.1,104,38,53,24.65,23.383333333333333,15:08:54
7.6,2,38.5,2944,2704,0.92,33,2183,71.2,103,39,57.2,24.666666666666668,23.4,15:08:55
7.6,2,38.7,2959,2743,0.93,29,2582,75.9,105,38,54.3,24.7,23.433333333333334,15:08:57
7.6,2,39.3,2999,2854,0.95,29,2755,78.7,103,39,52.7,24.75,23.483333333333334,15:09:00
7.8,2,35.3,2699,2508,0.93,35,1879,65.2,104,38,60.8,24.766666666666666,23.5,15:09:01
7.8,2.2,39.6,3028,2707,0.89,30,2356,69.6,100,40,58.1,24.8,23.533333333333335,15:09:03
7.6,2.3,41,3131,2872,0.92,36,2229,79.6,104,38,52.1,24.833333333333332,23.566666666666666,15:09:05
7.6,2.3,41.1,3143,2907,0.93,29,2708,79.6,103,39,52.1,24.866666666666667,23.6,15:09:07
7.8,2.3,42.8,3266,3093,0.95,37,2355,87.2,106,37,47.5,24.9,23.633333333333333,15:09:09
7.8,2.3,36.1,2760,2681,0.97,36,2130,76.5,107,37,54,24.916666666666668,23.65,15:09:10
7.6,2.3,39,2981,2904,0.97,30,2743,82.3,106,37,50.5,24.95,23.683333333333334,15:09:12
7.6,2.3,39.1,2986,2965,0.99,41,2047,84.1,106,37,49.4,24.983333333333334,23.716666666666665,15:09:14
7.6,2.3,34.7,2647,2515,0.95,33,2018,67.3,104,39,59.5,25.016666666666666,23.75,15:09:16
7.8,2.3,41.2,3148,2920,0.93,35,2272,78.8,103,40,52.6,25.033333333333335,23.766666666666666,15:09:17
7.8,3,38.7,2957,2829,0.96,36,2208,80.3,106,38,51.7,25.066666666666666,23.8,15:09:19
7.6,3.1,30.9,2357,2072,0.88,23,2200,50,98,43,69.9,25.116666666666667,23.85,15:09:22
7.6,3.1,45.9,3503,3250,0.93,36,2430,86.8,101,41,47.8,25.133333333333333,23.866666666666667,15:09:23
7.8,3.1,41.7,3188,2983,0.94,33,2462,82.1,104,38,50.6,25.166666666666668,23.9,15:09:25
7.6,3.1,41.3,3156,3006,0.95,31,2706,83.7,105,38,49.6,25.2,23.933333333333334,15:09:27
7.6,3.1,42.2,3223,3136,0.97,42,2144,90.6,107,37,45.5,25.216666666666665,23.95,15:09:28
7.8,3.1,43.3,3307,3199,0.97,47,1935,90.7,106,38,45.4,25.25,23.983333333333334,15:09:30
7.8,3.1,41.5,3166,3149,0.99,39,2326,91.8,105,38,44.8,25.266666666666666,24,15:09:31
7.6,3.3,37.7,2878,2855,0.99,34,2450,82.1,107,37,50.6,25.3,24.033333333333335,15:09:33
7.6,3.4,38,2900,2781,0.96,33,2311,76.6,105,38,53.9,25.333333333333332,24.066666666666666,15:09:35
7.6,3.4,33.7,2577,2466,0.96,36,1776,64.2,104,39,61.4,25.35,24.083333333333332,15:09:36
7.6,3.4,45.1,3444,3264,0.95,37,2359,87.9,103,40,47.1,25.383333333333333,24.116666666666667,15:09:38
7.6,3.4,44,3363,3190,0.95,37,2424,90.3,106,38,45.7,25.416666666666668,24.15,15:09:40
7.6,3.4,39,2976,2962,1,29,2882,84.4,107,38,49.3,25.45,24.183333333333334,15:09:42
7.6,3.4,35.5,2711,2648,0.98,36,2021,72.6,106,38,56.3,25.466666666666665,24.2,15:09:43
7.6,3.4,40.7,3107,3048,0.98,35,2408,84.5,106,38,49.2,25.5,24.233333333333334,15:09:45
7.9,3.4,40.6,3105,3052,0.98,32,2716,86.7,106,38,47.9,25.533333333333335,24.266666666666666,15:09:47
7.6,3.9,38.5,2942,2777,0.94,36,2015,72,103,40,56.7,25.566666666666666,24.3,15:09:49
7.6,3.9,44.7,3415,3333,0.98,42,2234,93.1,104,39,44,25.583333333333332,24.316666666666666,15:09:50
7.6,3.9,43.1,3294,3338,1.01,42,2297,97,107,37,41.6,25.616666666666667,24.35,15:09:52
7.8,3.9,45.3,3459,3540,1.02,47,2291,106.6,109,36,35.9,25.633333333333333,24.366666666666667,15:09:53
7.6,3.9,34.6,2640,2818,1.07,47,1831,86.5,109,36,48,25.65,24.383333333333333,15:09:54
7.6,3.9,40.2,3074,3233,1.05,43,2221,96.6,109,36,41.9,25.666666666666668,24.4,15:09:55
7.6,3.9,38.4,2931,3037,1.04,34,2545,87.8,109,37,47.2,25.7,24.433333333333334,15:09:57
7.6,3.9,39,2976,2966,1,36,2272,82.1,105,39,50.6,25.733333333333334,24.466666666666665,15:09:59
7.8,3.9,38.1,2914,2766,0.95,30,2247,68.1,101,41,59,25.766666666666666,24.5,15:10:01
7.6,4.2,43,3282,3239,0.99,38,2428,91.6,106,38,44.9,25.783333333333335,24.516666666666666,15:10:02
7.6,4.5,45,3434,3407,0.99,41,2359,96.3,106,38,42.1,25.816666666666666,24.55,15:10:04
7.6,4.5,40.2,3070,3145,1.02,35,2522,89,106,38,46.5,25.85,24.583333333333332,15:10:06
7.9,4.5,41.3,3154,3143,1,38,2334,89.2,107,38,46.3,25.866666666666667,24.6,15:10:07
7.8,4.5,44.4,3395,3431,1.01,40,2510,100.4,107,37,39.6,25.9,24.633333333333333,15:10:09
7.8,4.5,41.4,3161,3185,1.01,40,2260,89.8,106,38,46,25.916666666666668,24.65,15:10:10
7.6,4.5,43,3286,3346,1.02,38,2481,94.8,107,38,43,25.95,24.683333333333334,15:10:12
7.8,4.5,40.6,3099,3275,1.06,36,2621,94.2,109,36,43.4,25.966666666666665,24.7,15:10:13
7.8,4.5,38.5,2939,2993,1.02,39,2154,83.4,106,38,49.8,26,24.733333333333334,15:10:15
7.6,4.5,39,2976,2892,0.97,37,2005,74.2,102,41,55.3,26.033333333333335,24.766666666666666,15:10:17
7.6,4.9,47.3,3617,3581,0.99,37,2718,99.4,106,38,40.2,26.05,24.783333333333335,15:10:18
7.6,4.9,42.2,3222,3280,1.02,43,2257,96.1,107,37,42.2,26.083333333333332,24.816666666666666,15:10:20
7.6,4.9,43.9,3355,3465,1.03,40,2466,99.3,107,38,40.3,26.1,24.833333333333332,15:10:21
7.8,4.9,36.9,2822,2791,0.99,34,2139,73.8,105,39,55.6,26.133333333333333,24.866666666666667,15:10:23
7.8,4.9,46.4,3543,3598,1.02,43,2434,105.1,107,37,36.8,26.15,24.883333333333333,15:10:24
7.6,4.9,44.3,3380,3504,1.04,39,2662,103.1,108,37,38,26.183333333333334,24.916666666666668,15:10:26
7.6,4.9,43.4,3319,3472,1.05,39,2588,102.2,109,37,38.5,26.2,24.933333333333334,15:10:27
7.5,4.9,36.9,2821,2891,1.02,39,2072,81.3,107,38,51.1,26.233333333333334,24.966666666666665,15:10:29
7.6,4.9,45.6,3480,3627,1.04,42,2470,103.7,107,38,37.7,26.25,24.983333333333334,15:10:30
7.6,4.9,40.1,3062,3198,1.04,33,2731,90,105,39,45.8,26.283333333333335,25.016666666666666,15:10:32
7.6,5.3,39.7,3034,3072,1.01,39,2180,84.4,107,38,49.2,26.316666666666666,25.05,15:10:34
7.6,5.3,46.3,3534,3729,1.06,47,2270,107.2,109,37,35.5,26.333333333333332,25.066666666666666,15:10:35
7.6,5.3,42.3,3233,3406,1.05,38,2603,97.6,108,37,41.3,26.366666666666667,25.1,15:10:37
7.6,5.3,41,3131,3223,1.03,32,2791,90.5,107,38,45.5,26.383333333333333,25.116666666666667,15:10:38
7.8,5.3,42.5,3250,3386,1.04,39,2379,92.1,106,39,44.6,26.416666666666668,25.15,15:10:40
7.6,5.3,39.9,3049,3084,1.01,37,2165,79.7,103,41,52.1,26.45,25.183333333333334,15:10:42
7.6,5.3,46.1,3519,3574,1.02,37,2660,97.9,105,39,41.1,26.466666666666665,25.2,15:10:43
7.6,5.3,43.1,3290,3282,1,38,2251,85,105,39,48.9,26.5,25.233333333333334,15:10:45
7.6,5.3,40,3057,3113,1.02,29,2933,84.2,105,40,49.3,26.533333333333335,25.266666666666666,15:10:47
7.8,5.6,48.7,3720,3827,1.03,47,2212,103.7,105,39,37.6,26.55,25.283333333333335,15:10:48
7.6,5.7,44.8,3424,3616,1.06,50,2064,104.1,108,37,37.4,26.566666666666666,25.3,15:10:49
7.6,5.7,39.6,3021,3217,1.06,43,2163,94,108,37,43.4,26.6,25.333333333333332,15:10:51
7.6,5.7,44.3,3383,3599,1.06,46,2264,104.5,109,37,37.1,26.616666666666667,25.35,15:10:52
7.8,5.7,44.3,3385,3602,1.06,43,2391,102.5,108,38,38.3,26.633333333333333,25.366666666666667,15:10:53
7.8,5.7,39.4,3007,3152,1.05,38,2264,86,107,39,48.3,26.666666666666668,25.4,15:10:55
7.8,5.7,47.5,3627,3840,1.06,40,2688,107.5,107,38,35.3,26.7,25.433333333333334,15:10:57
7.6,5.7,41.6,3176,3383,1.07,42,2378,100.5,109,37,39.6,26.716666666666665,25.45,15:10:58
7.8,5.7,45.2,3454,3732,1.08,46,2367,109.2,110,37,34.3,26.733333333333334,25.466666666666665,15:10:59
7.6,5.7,42.9,3280,3577,1.09,39,2673,104.1,109,37,37.4,26.766666666666666,25.5,15:11:01
7.6,5.8,42.9,3274,3565,1.09,42,2491,103.8,109,38,37.6,26.783333333333335,25.516666666666666,15:11:02
7.6,6.6,37.7,2882,3110,1.08,43,2047,87.7,110,37,47.2,26.816666666666666,25.55,15:11:04
7.9,6.7,47.1,3595,3951,1.1,47,2427,113.8,109,38,31.6,26.833333333333332,25.566666666666666,15:11:05
7.6,6.7,43.8,3343,3685,1.1,41,2620,107,109,38,35.7,26.85,25.583333333333332,15:11:06
7.6,6.7,42.3,3232,3499,1.08,39,2542,100.3,107,39,39.6,26.883333333333333,25.616666666666667,15:11:08
7.6,6.7,40,3059,3211,1.05,39,2213,86.2,106,40,48.1,26.9,25.633333333333333,15:11:09
7.6,6.7,42.7,3259,3455,1.06,42,2368,99.3,108,38,40.2,26.933333333333334,25.666666666666668,15:11:11
7.6,6.7,46,3515,3823,1.09,48,2320,110.5,109,37,33.5,26.95,25.683333333333334,15:11:12
7.6,6.7,47.7,3642,3927,1.08,42,2686,111.9,108,38,32.7,26.983333333333334,25.716666666666665,15:11:14
7.6,6.7,39.9,3049,3267,1.07,40,2248,89.9,107,39,45.9,27,25.733333333333334,15:11:15
7.6,6.7,45.5,3479,3798,1.09,39,2698,106.5,108,38,35.9,27.033333333333335,25.766666666666666,15:11:17
7.6,6.7,41.5,3171,3634,1.15,45,2359,106.4,110,37,36,27.05,25.783333333333335,15:11:18
7.6,6.7,43.8,3349,3715,1.11,48,2324,111.5,111,36,32.9,27.066666666666666,25.8,15:11:19
7.8,6.7,42.6,3255,3698,1.14,41,2550,104.1,107,39,37.4,27.1,25.833333333333332,15:11:21
7.8,6.7,43,3284,3628,1.1,39,2598,101.9,106,40,38.7,27.116666666666667,25.85,15:11:22
7.6,6.7,44.6,3409,3617,1.06,37,2703,98.9,107,39,40.5,27.15,25.883333333333333,15:11:24
7.6,6.7,38.7,2959,3151,1.06,38,2191,82.7,106,40,50.3,27.166666666666668,25.9,15:11:25
7.6,6.7,46.3,3538,3744,1.06,45,2309,103.4,107,39,37.8,27.2,25.933333333333334,15:11:27
7.8,6.7,44.3,3386,3817,1.13,49,2316,113,110,37,32,27.216666666666665,25.95,15:11:28
7.6,6.7,43.8,3345,3841,1.15,51,2211,112.4,110,37,32.4,27.233333333333334,25.966666666666665,15:11:29
7.6,6.7,43.2,3302,3663,1.11,45,2396,108.9,110,37,34.5,27.266666666666666,26,15:11:31
7.6,6.7,39.9,3045,3374,1.11,42,2160,91.3,108,38,45.1,27.283333333333335,26.016666666666666,15:11:32
7.6,7.6,48.5,3705,4037,1.09,44,2585,113.2,108,39,31.9,27.3,26.033333333333335,15:11:33
7.6,7.7,41,3129,3396,1.09,41,2168,89.1,106,40,46.4,27.333333333333332,26.066666666666666,15:11:35
7.8,7.7,45.7,3487,3825,1.1,40,2696,107.8,109,38,35.1,27.35,26.083333333333332,15:11:36
7.8,7.7,45,3438,3775,1.1,39,2735,105.9,109,38,36.3,27.383333333333333,26.116666666666667,15:11:38
7.6,7.7,46.2,3525,3870,1.1,40,2793,111,109,38,33.3,27.4,26.133333333333333,15:11:39
7.6,7.7,36,2748,3041,1.11,44,1926,85,108,38,48.9,27.433333333333334,26.166666666666668,15:11:41
7.6,7.7,44.4,3394,3799,1.12,47,2309,107.4,107,40,35.4,27.45,26.183333333333334,15:11:42
7.8,7.7,42.5,3245,3708,1.14,52,2170,112.3,111,36,32.5,27.466666666666665,26.2,15:11:43
7.6,7.7,41,3133,3464,1.11,43,2276,96.8,108,38,41.7,27.5,26.233333333333334,15:11:45
7.6,7.7,44.6,3410,3880,1.14,50,2270,114.5,110,37,31.1,27.516666666666666,26.25,15:11:46
7.6,7.7,40.3,3075,3483,1.13,43,2401,102.9,110,37,38.1,27.533333333333335,26.266666666666666,15:11:47
7.6,7.7,41.7,3185,3837,1.2,52,2163,111.9,111,37,32.7,27.55,26.283333333333335,15:11:48
7.6,7.7,44.8,3424,3946,1.15,49,2358,115,111,37,30.8,27.583333333333332,26.316666666666666,15:11:50
7.8,7.7,42.6,3254,3661,1.13,43,2461,104.7,109,38,37,27.6,26.333333333333332,15:11:51
7.9,7.7,41.2,3147,3498,1.11,41,2252,91.9,106,41,44.7,27.616666666666667,26.35,15:11:52
7.6,7.7,45.8,3495,3892,1.11,46,2358,108.8,109,38,34.5,27.65,26.383333333333333,15:11:54
7.6,7.7,42.9,3277,3680,1.12,44,2391,106.3,110,37,36.1,27.666666666666668,26.4,15:11:55
7.6,7.7,45.7,3488,3794,1.09,38,2513,94.8,105,42,43,27.7,26.433333333333334,15:11:57
7.6,7.7,43.2,3303,3694,1.12,43,2438,103.7,108,39,37.6,27.716666666666665,26.45,15:11:58
7.8,7.7,48.4,3696,4149,1.12,47,2426,114.6,108,39,31.1,27.733333333333334,26.466666666666665,15:11:59
7.6,7.7,44.5,3398,3810,1.12,45,2372,106.2,108,39,36.1,27.766666666666666,26.5,15:12:01
7.6,7.7,42,3208,3680,1.15,51,2121,107.8,111,37,35.1,27.783333333333335,26.516666666666666,15:12:02
7.6,8.2,44.6,3407,3872,1.14,49,2129,103.8,108,39,37.5,27.8,26.533333333333335,15:12:03
7.8,8.3,43.1,3296,3890,1.18,45,2433,110.6,109,38,33.5,27.816666666666666,26.55,15:12:04
7.6,8.3,44.1,3370,3766,1.12,44,2404,105.3,109,38,36.7,27.85,26.583333333333332,15:12:06
7.6,8.3,47.5,3628,4152,1.14,42,2679,113.2,108,39,31.9,27.866666666666667,26.6,15:12:07
7.6,8.3,43.6,3329,3769,1.13,42,2548,106.2,109,39,36.1,27.9,26.633333333333333,15:12:09
7.6,8.3,42.1,3215,3719,1.16,51,2121,107.8,110,38,35.1,27.916666666666668,26.65,15:12:10
7.6,8.3,40.3,3077,3551,1.15,43,2133,92.8,106,41,44.2,27.933333333333334,26.666666666666668,15:12:11
7.6,8.3,45.7,3489,4044,1.16,49,2303,112.3,109,39,32.4,27.95,26.683333333333334,15:12:12
7.6,8.3,45.8,3500,4007,1.14,42,2559,108.1,107,40,35,27.983333333333334,26.716666666666665,15:12:14
7.8,8.3,44.6,3410,3962,1.16,49,2309,113.6,109,38,31.7,28,26.733333333333334,15:12:15
7.6,8.3,42.2,3226,3754,1.16,50,2128,106.4,110,38,36,28.016666666666666,26.75,15:12:16
7.6,8.5,39.1,2988,3370,1.13,44,2083,91.2,107,40,45.1,28.05,26.783333333333335,15:12:18
7.6,9,45,3440,4023,1.17,52,2182,113.8,109,39,31.5,28.066666666666666,26.8,15:12:19
7.6,9,46.9,3579,4161,1.16,48,2442,118.2,109,39,28.9,28.083333333333332,26.816666666666666,15:12:20
7.8,9,46.8,3577,4124,1.15,41,2869,116.3,109,39,30,28.116666666666667,26.85,15:12:22
7.6,9,37.6,2873,3422,1.19,47,1944,91.8,109,39,44.8,28.133333333333333,26.866666666666667,15:12:23
7.6,9,42.1,3215,3813,1.19,47,2261,106.8,109,39,35.7,28.15,26.883333333333333,15:12:24
7.6,9,49.8,3804,4438,1.17,50,2453,121.7,108,40,26.8,28.166666666666668,26.9,15:12:25
7.6,9,42,3208,3851,1.2,50,2272,114.5,111,37,31.1,28.183333333333334,26.916666666666668,15:12:26
7.8,9,41.1,3141,3857,1.23,49,2292,112.7,112,37,32.2,28.216666666666665,26.95,15:12:28
7.8,9,41.2,3144,3656,1.16,47,2083,97.6,108,41,41.3,28.233333333333334,26.966666666666665,15:12:29
7.6,9,48.3,3687,4336,1.18,52,2319,119.9,109,39,27.9,28.25,26.983333333333334,15:12:30
7.6,9,46.6,3556,4212,1.18,51,2384,121.2,110,38,27.1,28.266666666666666,27,15:12:31
7.8,9,41.1,3136,3876,1.24,50,2274,114.6,112,37,31,28.283333333333335,27.016666666666666,15:12:32
7.6,9.5,43.7,3340,4094,1.23,54,2202,119,112,37,28.4,28.316666666666666,27.05,15:12:34
7.6,9.8,39.5,3014,3832,1.27,48,2302,109.6,111,38,34.1,28.333333333333332,27.066666666666666,15:12:35
7.6,9.8,45.8,3495,4168,1.19,49,2436,118.8,110,39,28.5,28.35,27.083333333333332,15:12:36
7.6,9.8,41.4,3159,3786,1.2,51,2087,106.1,110,38,36.2,28.366666666666667,27.1,15:12:37
7.6,9.8,37.9,2892,3344,1.16,43,2058,87.6,108,40,47.3,28.4,27.133333333333333,15:12:39
7.6,9.8,45.6,3480,4283,1.23,50,2334,115.7,109,40,30.4,28.416666666666668,27.15,15:12:40
7.8,9.8,46.1,3522,4192,1.19,51,2378,120.9,111,38,27.3,28.433333333333334,27.166666666666668,15:12:41
7.8,9.8,41.4,3164,3764,1.19,44,2418,105.9,109,39,36.3,28.45,27.183333333333334,15:12:42
7.8,9.8,43.4,3317,4001,1.21,49,2261,111.2,110,39,33.1,28.483333333333334,27.216666666666665,15:12:44
7.6,9.8,42.6,3250,3928,1.21,48,2393,114,111,38,31.5,28.5,27.233333333333334,15:12:45
7.6,9.8,38.8,2966,3514,1.18,48,2005,96.3,109,40,42.1,28.516666666666666,27.25,15:12:46
7.6,9.8,44.4,3389,3926,1.16,46,2206,101.8,107,41,38.7,28.533333333333335,27.266666666666666,15:12:47
7.6,9.8,44.6,3405,4172,1.23,49,2367,116.4,110,38,30,28.566666666666666,27.3,15:12:49
7.8,9.8,41.8,3195,3954,1.24,50,2213,109.7,110,39,34,28.583333333333332,27.316666666666666,15:12:50
7.6,9.8,43.2,3299,4063,1.23,51,2246,114.2,110,39,31.3,28.6,27.333333333333332,15:12:51
7.6,9.8,43.5,3319,4061,1.22,50,2269,112.5,110,39,32.3,28.616666666666667,27.35,15:12:52
7.6,9.8,46,3514,4294,1.22,47,2525,118.4,110,39,28.8,28.65,27.383333333333333,15:12:54
7.8,9.8,41.8,3196,3946,1.23,49,2339,114.1,112,38,31.4,28.666666666666668,27.4,15:12:55
7.8,9.8,42.3,3233,3835,1.19,48,2074,98.8,108,41,40.6,28.683333333333334,27.416666666666668,15:12:56
7.6,9.8,42,3212,4005,1.25,43,2524,109.7,110,39,34,28.7,27.433333333333334,15:12:57
7.6,9.8,44.6,3405,4068,1.19,50,2241,111.1,109,40,33.1,28.733333333333334,27.466666666666665,15:12:59
7.6,9.8,42.5,3244,4109,1.27,51,2209,113.3,110,40,31.8,28.75,27.483333333333334,15:13:00
7.6,9.8,42.6,3257,4184,1.28,52,2236,116.7,110,40,29.8,28.766666666666666,27.5,15:13:01
7.8,9.8,40.9,3126,3703,1.18,48,2116,100.8,110,40,39.4,28.783333333333335,27.516666666666666,15:13:02
7.8,10.3,47.8,3654,4501,1.23,55,2319,127.7,111,39,23.2,28.8,27.533333333333335,15:13:03
7.6,10.7,44.2,3377,4180,1.24,54,2230,119.5,111,38,28.1,28.816666666666666,27.55,15:13:04
7.6,10.7,38.5,2945,3640,1.24,49,2163,106.4,113,37,36,28.85,27.583333333333332,15:13:06
7.6,10.7,44.3,3382,4284,1.27,56,2295,127.5,113,37,23.3,28.866666666666667,27.6,15:13:07
7.1,10,40.7,3111,3976,1.28,54,2176,116.6,112,38,29.9,28.883333333333333,27.616666666666667,15:13:08
