speed,grade,vo2,vo2_abs,vco2,rer,rr,vt.btps,ve.btps,peto2,petco2,br,time,ex_time,clock_time,stage
2.1,1,10.9,663,694,1.05,26,845,22,109,36,82.2,9.55,8.45,11:09:11,3
2.1,1,11,669,693,1.04,25,872,21.9,110,36,82.4,9.583333333333334,8.483333333333333,11:09:13,3
2.1,1,13.2,804,813,1.01,26,937,24.6,107,37,80.2,9.633333333333333,8.533333333333333,11:09:16,3
2.1,1,7.9,482,486,1.01,19,792,15.1,108,36,87.8,9.683333333333334,8.583333333333334,11:09:19,3
2.1,1,15.2,923,903,0.98,26,1024,26.7,106,37,78.5,9.716666666666669,8.616666666666667,11:09:21,3
2.1,1,12.5,761,771,1.01,25,941,23.7,109,36,80.9,9.75,8.65,11:09:23,3
2,1,15.3,930,964,1.04,29,1037,29.9,110,35,75.9,9.783333333333331,8.683333333333334,11:09:25,3
2.1,1,7.6,459,505,1.1,25,637,15.9,110,36,87.2,9.833333333333334,8.733333333333333,11:09:28,3
2,1,12.4,754,802,1.06,30,843,25,110,35,79.8,9.866666666666667,8.766666666666667,11:09:30,3
2.1,1,13.7,832,860,1.03,29,949,27.2,109,36,78,9.9,8.8,11:09:32,3
2.1,1,12.3,745,769,1.03,23,1056,23.8,109,36,80.8,9.95,8.85,11:09:35,3
2,1,9,548,532,0.97,20,782,15.4,106,38,87.6,10,8.9,11:09:38,3
2.1,1,13,787,810,1.03,29,876,25,109,36,79.8,10.033333333333331,8.933333333333334,11:09:40,3
2.1,1,13.3,806,867,1.08,35,796,27.9,111,35,77.5,10.066666666666666,8.966666666666667,11:09:42,3
2.4,1,10.5,638,669,1.05,25,853,21.2,110,36,83,10.1,9,11:09:44,4
4,1,13.2,802,829,1.03,31,797,24.7,108,37,80.1,10.133333333333333,9.033333333333331,11:09:46,4
4.3,1,16.9,1025,1096,1.07,36,968,34.4,110,36,72.3,10.166666666666666,9.066666666666666,11:09:48,4
4.3,1,16.2,984,1037,1.05,32,1044,33.3,111,35,73.1,10.183333333333334,9.083333333333334,11:09:49,4
4.3,1,15.3,930,990,1.07,32,1025,32.4,111,35,73.9,10.216666666666669,9.116666666666667,11:09:51,4
4.3,1,14.8,900,968,1.08,31,1038,32.4,113,34,73.8,10.25,9.15,11:09:53,4
4.3,1,13.7,834,923,1.11,31,959,29.8,112,35,76,10.283333333333331,9.183333333333334,11:09:55,4
4.3,1,15.1,918,1018,1.11,29,1173,33.5,113,34,73,10.316666666666666,9.216666666666669,11:09:57,4
4.3,1,15.9,963,1035,1.07,29,1084,31.1,110,36,74.9,10.35,9.25,11:09:59,4
4.3,1,13.6,826,883,1.07,29,1016,29.9,112,35,75.9,10.383333333333333,9.283333333333331,11:10:01,4
4.3,1,16.4,996,1025,1.03,33,996,33.2,111,35,73.2,10.416666666666666,9.316666666666666,11:10:03,4
4.3,1,8.3,506,526,1.04,20,868,17.6,111,34,85.8,10.466666666666669,9.366666666666667,11:10:06,4
4.3,1,25.7,1560,1421,0.91,28,1533,42.4,106,36,65.8,10.5,9.4,11:10:08,4
4.3,1,20.6,1248,1108,0.89,30,1177,35.1,107,35,71.7,10.533333333333331,9.433333333333334,11:10:10,4
4.3,1,19.7,1195,1038,0.87,34,971,33.1,106,35,73.3,10.566666666666666,9.466666666666669,11:10:12,4
4.3,1,18.4,1120,952,0.85,30,1030,31.4,104,35,74.7,10.6,9.5,11:10:14,4
4.3,1,20.7,1255,1032,0.82,29,1159,33.6,102,36,72.9,10.633333333333333,9.533333333333331,11:10:16,4
4.3,1,20.9,1267,1022,0.81,29,1128,32.7,102,36,73.6,10.666666666666666,9.566666666666666,11:10:18,4
4.3,1,22.9,1392,1114,0.8,31,1144,35.6,101,36,71.3,10.7,9.6,11:10:20,4
4.3,1,27.5,1668,1302,0.78,32,1223,39.2,99,37,68.4,10.733333333333333,9.633333333333333,11:10:22,4
4.3,1,21.3,1293,1029,0.8,29,1095,31.7,102,35,74.4,10.766666666666667,9.666666666666666,11:10:24,4
4.3,1,24.6,1492,1157,0.77,29,1195,34.8,99,37,71.9,10.8,9.7,11:10:26,4
4.3,1,23.7,1441,1114,0.77,30,1157,34.2,100,35,72.4,10.833333333333334,9.733333333333333,11:10:28,4
4.3,1,24.6,1491,1119,0.75,29,1151,33.7,96,38,72.9,10.866666666666667,9.766666666666667,11:10:30,4
4.3,1,26.7,1619,1200,0.74,28,1275,35.7,97,37,71.2,10.9,9.8,11:10:32,4
4.3,1,25.2,1530,1177,0.77,26,1384,36.6,101,36,70.5,10.95,9.85,11:10:35,4
4.3,1,31.1,1890,1502,0.79,28,1622,44.6,101,36,64,10.983333333333333,9.883333333333333,11:10:37,4
4.3,1,22.4,1362,1047,0.77,25,1196,29.9,100,36,75.9,11.016666666666667,9.916666666666666,11:10:39,4
4.3,1,24.2,1469,1138,0.77,30,1178,35.5,101,36,71.4,11.05,9.95,11:10:41,4
4.3,1,30.8,1872,1389,0.74,34,1274,43.7,100,36,64.8,11.083333333333334,9.983333333333333,11:10:43,4
4.3,1,29.5,1789,1437,0.8,22,2018,45.2,103,35,63.6,11.133333333333333,10.033333333333331,11:10:46,4
4.3,1,24.6,1494,1164,0.78,34,1101,37.5,102,35,69.8,11.15,10.05,11:10:47,4
4.3,1,29,1762,1345,0.76,35,1207,41.9,100,36,66.2,11.183333333333334,10.083333333333334,11:10:49,4
4.3,1,30.3,1838,1436,0.78,35,1233,43.3,100,36,65.1,11.216666666666669,10.116666666666667,11:10:51,4
4.3,1,26.4,1604,1294,0.81,30,1373,41.6,103,35,66.5,11.25,10.15,11:10:53,4
4.5,1,27.4,1661,1312,0.79,35,1251,43.6,103,35,64.8,11.283333333333331,10.183333333333334,11:10:55,4
4.3,1,28.9,1757,1429,0.81,35,1322,46.1,104,35,62.8,11.3,10.2,11:10:56,4
4.3,1,24.8,1505,1216,0.81,29,1284,37.2,101,36,70,11.333333333333334,10.233333333333333,11:10:58,4
4.3,1,24.2,1470,1177,0.8,29,1345,39,104,35,68.6,11.366666666666667,10.266666666666667,11:11:00,4
4.3,1,22.5,1368,1094,0.8,25,1351,33.2,100,37,73.2,11.416666666666666,10.316666666666666,11:11:03,4
4.3,1,26.8,1628,1169,0.72,25,1198,29.8,91,41,76,11.45,10.35,11:11:05,4
4.3,1,36.1,2189,1772,0.81,22,2373,52.7,101,36,57.5,11.5,10.4,11:11:08,4
4.3,1,27.9,1695,1376,0.81,35,1334,46.3,105,35,62.7,11.533333333333331,10.433333333333334,11:11:10,4
4.3,1,27.2,1648,1354,0.82,35,1239,43.2,105,35,65.2,11.55,10.45,11:11:11,4
4.3,1,27.6,1673,1376,0.82,36,1281,45.5,104,35,63.4,11.583333333333334,10.483333333333333,11:11:13,4
4.3,1,29.1,1763,1459,0.83,34,1282,43.9,100,37,64.6,11.616666666666667,10.516666666666667,11:11:15,4
4.5,1,27.8,1685,1392,0.83,35,1264,44.1,104,35,64.5,11.65,10.55,11:11:17,4
4.3,1,26.9,1631,1351,0.83,35,1232,42.7,104,35,65.6,11.666666666666666,10.566666666666666,11:11:18,4
4.3,1,31.1,1889,1563,0.83,36,1336,47.4,101,37,61.8,11.7,10.6,11:11:20,4
4.3,1,27.7,1681,1408,0.84,35,1323,45.9,106,35,63,11.733333333333333,10.633333333333333,11:11:22,4
4.3,1,26.3,1593,1364,0.86,29,1415,41,103,36,66.9,11.766666666666667,10.666666666666666,11:11:24,4
4.3,1,29.7,1803,1492,0.83,28,1562,44,100,38,64.5,11.8,10.7,11:11:26,4
4.3,1,19.9,1210,1022,0.84,25,1265,32.2,98,39,74.1,11.833333333333334,10.733333333333333,11:11:28,4
4.5,1,33.7,2046,1655,0.81,34,1456,49.9,103,36,59.8,11.866666666666667,10.766666666666667,11:11:30,4
4.3,1,33,2003,1670,0.83,32,1536,49.8,102,37,59.8,11.9,10.8,11:11:32,4
4.3,1,30.5,1851,1592,0.86,38,1332,50.6,106,34,59.2,11.933333333333334,10.833333333333334,11:11:34,4
4.3,1,28.2,1711,1504,0.88,34,1423,48,106,35,61.3,11.95,10.85,11:11:35,4
4.3,1,27.2,1650,1471,0.89,34,1312,45.3,105,36,63.5,11.983333333333333,10.883333333333333,11:11:37,4
4.3,1,19.2,1165,919,0.79,20,1182,23.6,96,41,80.9,12.033333333333331,10.933333333333334,11:11:40,4
4.3,1,33.6,2036,1617,0.79,34,1334,45.2,98,38,63.5,12.066666666666666,10.966666666666669,11:11:42,4
4.3,1,34.7,2105,1793,0.85,35,1538,54,102,37,56.5,12.1,11,11:11:44,4
4.3,1,27.8,1685,1466,0.87,35,1376,48,107,34,61.3,12.116666666666667,11.016666666666667,11:11:45,4
4.3,1,22.2,1346,1181,0.88,36,1156,41,107,35,66.9,12.15,11.05,11:11:47,4
4.3,1,25.3,1538,1364,0.89,37,1204,44.3,106,35,64.3,12.183333333333334,11.083333333333334,11:11:49,4
4.3,1,30,1821,1548,0.85,28,1629,45.5,104,37,63.4,12.216666666666669,11.116666666666667,11:11:51,4
4.5,1,25.7,1562,1314,0.84,29,1408,40.8,103,36,67.1,12.25,11.15,11:11:53,4
4.5,1,30.6,1858,1584,0.85,33,1425,47.2,103,37,61.9,12.283333333333331,11.183333333333334,11:11:55,4
4.3,1,30,1819,1564,0.86,37,1296,47.4,103,37,61.8,12.3,11.2,11:11:56,4
4.3,1,26.4,1601,1371,0.86,32,1322,42.9,105,36,65.4,12.333333333333334,11.233333333333333,11:11:58,4
4.3,1,29.9,1814,1577,0.87,37,1279,47.7,103,36,61.6,12.366666666666667,11.266666666666667,11:12:00,4
4.3,1,25.8,1565,1378,0.88,32,1341,43.2,105,36,65.1,12.4,11.3,11:12:02,4
4.3,1,28.3,1715,1478,0.86,38,1200,45,103,37,63.7,12.416666666666666,11.316666666666666,11:12:03,4
4.3,1,25.6,1553,1365,0.88,37,1235,46,107,34,62.9,12.45,11.35,11:12:05,4
4.3,1,28.9,1757,1517,0.86,34,1359,46.9,104,36,62.2,12.483333333333333,11.383333333333333,11:12:07,4
4.3,1,26,1576,1334,0.85,29,1424,40.7,103,36,67.2,12.516666666666667,11.416666666666666,11:12:09,4
4.3,1,30.2,1835,1528,0.83,34,1350,45.5,102,37,63.3,12.533333333333331,11.433333333333334,11:12:10,4
4.3,1,28.2,1712,1434,0.84,36,1226,43.5,102,37,64.9,12.566666666666666,11.466666666666669,11:12:12,4
4.3,1,27.3,1657,1405,0.85,35,1282,44.7,105,35,63.9,12.6,11.5,11:12:14,4
4.3,1,28.2,1712,1443,0.84,35,1250,44.1,102,37,64.4,12.633333333333333,11.533333333333331,11:12:16,4
4.5,1,22.2,1345,1046,0.78,22,1249,27,95,41,78.3,12.666666666666666,11.566666666666666,11:12:18,4
4.3,1,30.6,1858,1532,0.82,34,1322,45.1,99,38,63.7,12.7,11.6,11:12:20,4
4.3,1,32,1945,1604,0.82,35,1333,47.1,101,38,62.1,12.733333333333333,11.633333333333333,11:12:22,4
4.3,1,28.1,1707,1454,0.85,36,1271,45.9,104,36,63,12.75,11.65,11:12:23,4
4.3,1,29.4,1787,1505,0.84,34,1364,46.5,103,36,62.5,12.783333333333331,11.683333333333334,11:12:25,4
4.3,1,30.9,1872,1624,0.87,34,1415,48.2,103,36,61.1,12.816666666666666,11.716666666666669,11:12:27,4
4.5,1,23.5,1425,1223,0.86,31,1311,40.1,105,36,67.6,12.85,11.75,11:12:29,4
4.3,1,31.3,1901,1702,0.9,20,2418,49.3,104,37,60.2,12.9,11.8,11:12:32,4
4.3,1,18.6,1127,893,0.79,28,942,26.5,100,39,78.6,12.933333333333334,11.833333333333334,11:12:34,4
4.5,1,30.4,1846,1497,0.81,31,1434,45,100,38,63.7,12.966666666666669,11.866666666666667,11:12:36,4
4.3,1,32.6,1981,1631,0.82,35,1423,50.2,103,36,59.5,13,11.9,11:12:38,4
4.3,1,26.5,1607,1332,0.83,29,1342,38.9,101,37,68.7,13.033333333333331,11.933333333333334,11:12:40,4
4.5,1,32.1,1950,1609,0.83,34,1399,48,103,36,61.3,13.05,11.95,11:12:41,4
3.8,1,26.3,1598,1352,0.85,36,1213,43.1,103,36,65.3,13.083333333333334,11.983333333333333,11:12:43,4
3.2,1,27.4,1665,1434,0.86,38,1162,43.6,100,38,64.9,13.116666666666667,12.016666666666667,11:12:45,5
3,1,14.8,899,856,0.95,26,1063,27.3,104,36,78,13.15,12.05,11:12:47,5
3,1,24,1459,1131,0.78,21,1340,27.9,94,41,77.5,13.2,12.1,11:12:50,5
3,1,28.7,1743,1427,0.82,26,1498,39.1,98,39,68.5,13.233333333333333,12.133333333333333,11:12:52,5
3,1,23.3,1411,1192,0.84,26,1343,35.5,100,38,71.4,13.266666666666667,12.166666666666666,11:12:54,5
3,1,23.8,1446,1240,0.86,28,1282,35.6,103,37,71.3,13.316666666666666,12.216666666666669,11:12:57,5
3,1,23.6,1433,1232,0.86,29,1252,35.8,100,38,71.2,13.35,12.25,11:12:59,5
3,1,19.5,1182,940,0.79,23,1074,24.4,94,42,80.3,13.383333333333333,12.283333333333331,11:13:01,5
3,1,25.2,1527,1283,0.84,26,1338,35.2,97,40,71.6,13.433333333333334,12.333333333333334,11:13:04,5
3,1,25,1516,1266,0.83,30,1226,36.2,100,38,70.8,13.466666666666669,12.366666666666667,11:13:06,5
3,1,25,1516,1314,0.87,32,1208,38.1,102,37,69.3,13.5,12.4,11:13:08,5
3,1,16.8,1019,808,0.79,19,998,19.4,93,43,84.3,13.55,12.45,11:13:11,5
3,1,29.6,1797,1515,0.84,30,1383,41.7,100,39,66.4,13.583333333333334,12.483333333333333,11:13:13,5
3,1,26.2,1591,1437,0.9,32,1354,43.7,105,36,64.8,13.616666666666667,12.516666666666667,11:13:15,5
3,1,21.7,1316,1248,0.95,33,1184,38.6,107,36,68.9,13.633333333333333,12.533333333333331,11:13:16,5
3,1,16.5,1003,924,0.92,22,1149,25.5,103,39,79.4,13.683333333333334,12.583333333333334,11:13:19,5
3,1,18.3,1113,1048,0.94,27,1130,30.7,103,39,75.3,13.716666666666669,12.616666666666667,11:13:21,5
3,1,21.8,1325,1228,0.93,30,1183,35.7,104,38,71.2,13.75,12.65,11:13:23,5
3,1,19.1,1158,1059,0.91,26,1100,29.1,102,39,76.6,13.8,12.7,11:13:26,5
3.2,1,21.2,1284,1212,0.94,30,1175,35.4,105,37,71.4,13.833333333333334,12.733333333333333,11:13:28,5
3,1,20,1214,1158,0.95,33,1080,35.4,107,36,71.4,13.85,12.75,11:13:29,5
3,1,18,1090,1062,0.97,29,1117,32.1,105,38,74.2,13.883333333333333,12.783333333333331,11:13:31,5
3,1,11.7,710,699,0.99,22,974,21.1,107,36,83,13.933333333333334,12.833333333333334,11:13:34,5
3,1,23.8,1444,1333,0.92,28,1310,36.9,104,38,70.2,13.966666666666669,12.866666666666667,11:13:36,5
3,1,21.9,1330,1257,0.95,33,1136,37.7,105,37,69.6,14,12.9,11:13:38,5
3,1,13.8,837,812,0.97,26,987,25.2,106,37,79.7,14.05,12.95,11:13:41,5
3,1,20.1,1222,1145,0.94,32,1064,33.8,104,38,72.8,14.066666666666666,12.966666666666669,11:13:42,5
3,1,22.1,1341,1264,0.94,27,1352,36.7,106,37,70.4,14.116666666666667,13.016666666666667,11:13:45,5
3,1,17.7,1076,1064,0.99,33,1016,33.3,109,35,73.1,14.133333333333333,13.033333333333331,11:13:46,5
3,1,14.5,879,852,0.97,25,982,24.8,106,37,80,14.183333333333334,13.083333333333334,11:13:49,5
3,1,18.9,1150,1126,0.98,27,1271,34.2,107,36,72.4,14.216666666666669,13.116666666666667,11:13:51,5
3,1,10.4,631,649,1.03,20,1028,21,110,35,83.1,14.266666666666667,13.166666666666666,11:13:54,5
3,1,18.7,1135,1065,0.94,25,1235,30.9,105,38,75.1,14.3,13.2,11:13:56,5
3,1,15.7,954,879,0.92,24,1069,26,104,38,79.1,14.35,13.25,11:13:59,5
3,1,17,1034,970,0.94,28,1067,29.5,107,36,76.2,14.383333333333333,13.283333333333331,11:14:01,5
3,1,16.4,994,941,0.95,27,1070,29.3,107,36,76.4,14.416666666666666,13.316666666666666,11:14:03,5
3,1,17.4,1055,1006,0.95,27,1094,30,105,37,75.8,14.45,13.35,11:14:05,5
3,1,13.2,801,824,1.03,12,2262,26.5,105,37,78.6,14.55,13.45,11:14:11,5
3,1,15.8,960,901,0.94,33,862,28.3,107,36,77.2,14.566666666666666,13.466666666666669,11:14:12,5
3,1,15,911,823,0.9,33,755,24.9,102,38,80,14.6,13.5,11:14:14,5
3,1,16.2,984,890,0.9,30,932,27.9,105,36,77.5,14.633333333333333,13.533333333333331,11:14:16,5
3,1,16.2,981,894,0.91,27,1039,28.1,105,36,77.4,14.666666666666666,13.566666666666666,11:14:18,5
3,1,14.6,886,821,0.93,27,945,25.5,107,35,79.4,14.716666666666669,13.616666666666667,11:14:21,5
3,1,14,848,789,0.93,23,1048,24,106,36,80.7,14.75,13.65,11:14:23,5
3,1,16.8,1020,904,0.89,28,992,27.8,104,37,77.6,14.783333333333331,13.683333333333334,11:14:25,5
3,1,18,1093,1054,0.96,31,1064,32.7,106,35,73.6,14.816666666666666,13.716666666666669,11:14:27,5
3,1,11.8,719,647,0.9,23,826,18.9,103,37,84.7,14.866666666666667,13.766666666666667,11:14:30,5
3,1,11,665,625,0.94,23,867,20,107,35,83.9,14.916666666666666,13.816666666666666,11:14:33,5
3,1,21,1276,1124,0.88,28,1197,32.9,104,37,73.4,14.95,13.85,11:14:35,5
3,1,17.9,1087,975,0.9,27,1144,30.4,106,36,75.5,14.983333333333333,13.883333333333333,11:14:37,5
3,1,12.9,781,721,0.92,20,1120,22.6,107,35,81.8,15.033333333333331,13.933333333333334,11:14:40,5
3.2,1,17.6,1068,935,0.88,24,1144,27.3,102,38,78,15.083333333333334,13.983333333333333,11:14:43,5
3,1,18.3,1112,999,0.9,30,1013,30.5,105,36,75.4,15.1,14,11:14:44,5
3,1,18.1,1101,1001,0.91,28,1083,30.8,105,37,75.2,15.15,14.05,11:14:47,5
3,1,13.3,809,734,0.91,21,1022,21.1,104,37,83,15.2,14.1,11:14:50,5
3,1,13.2,804,685,0.85,19,1003,18.7,101,39,84.9,15.25,14.15,11:14:53,5
3,1,16.6,1007,911,0.9,26,1075,27.8,104,37,77.6,15.283333333333331,14.183333333333334,11:14:55,5
3,1,15.2,920,843,0.92,27,968,26.4,106,36,78.7,15.316666666666666,14.216666666666669,11:14:57,5
3,1,9.8,594,485,0.82,16,779,12.2,96,41,90.1,15.383333333333333,14.283333333333331,11:15:01,5
3,1,21.6,1313,1114,0.85,31,1035,32,101,38,74.2,15.416666666666666,14.316666666666666,11:15:03,5
3,1,19.7,1196,1076,0.9,31,1066,33.1,106,35,73.3,15.45,14.35,11:15:05,5
3,1,16.8,1018,949,0.93,32,961,30.7,108,34,75.3,15.483333333333333,14.383333333333333,11:15:07,5
3,1,14.6,887,849,0.96,28,977,27.6,110,34,77.7,15.516666666666667,14.416666666666666,11:15:09,5
3,1,12.6,764,696,0.91,21,925,19.5,104,37,84.3,15.566666666666666,14.466666666666669,11:15:12,5
3,1,13.1,798,726,0.91,20,1071,21.6,105,37,82.6,15.616666666666667,14.516666666666667,11:15:15,5
3,1,15.5,943,837,0.89,26,986,25.4,105,36,79.5,15.65,14.55,11:15:17,5
3,1,17.8,1079,979,0.91,28,1069,29.8,105,36,75.9,15.683333333333334,14.583333333333334,11:15:19,5
3,1,17.3,1048,958,0.91,29,1035,30.1,107,35,75.7,15.716666666666669,14.616666666666667,11:15:21,5
3,1,8.4,507,466,0.92,20,750,14.7,106,35,88.2,15.766666666666667,14.666666666666666,11:15:24,5
3,1,17.3,1050,866,0.82,29,868,25.4,100,38,79.5,15.8,14.7,11:15:26,5
3,1,23,1397,1192,0.85,27,1336,35.6,103,36,71.3,15.85,14.75,11:15:29,5
3,1,16.9,1023,907,0.89,27,1064,28.6,104,36,76.9,15.883333333333333,14.783333333333331,11:15:31,5
3,1,13.4,810,752,0.93,25,964,24.2,107,35,80.5,15.916666666666666,14.816666666666666,11:15:33,5
3,1,7.3,442,396,0.89,14,886,12,95,42,90.3,16,14.9,11:15:38,5
3,1,25.6,1554,1298,0.84,29,1240,36.1,99,38,70.9,16.033333333333335,14.933333333333334,11:15:40,5
3,1,18.1,1101,979,0.89,27,1122,29.9,106,35,75.9,16.066666666666666,14.966666666666669,11:15:42,5
3,1,16.5,1000,913,0.91,27,1048,28.6,107,35,77,16.1,15,11:15:44,6
3.2,1,12.5,761,668,0.88,23,853,19.5,103,37,84.2,16.15,15.05,11:15:47,6
3.2,1,14.8,898,810,0.9,31,832,25.5,105,36,79.5,16.183333333333334,15.083333333333334,11:15:49,6
3.2,1,17.2,1041,950,0.91,30,958,28.5,104,37,77.1,16.216666666666665,15.116666666666667,11:15:51,6
3.2,1,16.8,1019,912,0.9,31,931,28.7,106,36,76.9,16.25,15.15,11:15:53,6
3,1,8.3,502,478,0.95,44,410,18,104,36,85.5,16.266666666666666,15.166666666666666,11:15:54,6
3.2,1,13.6,826,739,0.89,24,896,21.9,102,38,82.4,16.316666666666666,15.216666666666669,11:15:57,6
3.4,1,12.9,780,646,0.83,22,777,17,99,39,86.3,16.35,15.25,11:15:59,7
3.3,1,20.6,1248,1092,0.88,29,1106,32.5,102,37,73.8,16.383333333333333,15.283333333333331,11:16:01,7
3.4,1,19.5,1186,1061,0.9,27,1158,31.7,103,37,74.4,16.433333333333334,15.333333333333334,11:16:04,7
3.4,1,12.3,744,675,0.91,21,976,20.8,106,35,83.2,16.466666666666665,15.366666666666667,11:16:06,7
3.3,1,19.2,1167,1016,0.87,28,1095,30.8,102,37,75.1,16.516666666666666,15.416666666666666,11:16:09,7
3.4,1,17.3,1048,933,0.89,31,960,29.7,105,36,76.1,16.55,15.45,11:16:11,7
3.3,1,17.2,1046,958,0.92,29,1053,30.2,105,36,75.6,16.583333333333332,15.483333333333333,11:16:13,7
3.5,1,15.9,964,892,0.93,24,1128,27.4,107,35,77.9,16.616666666666667,15.516666666666667,11:16:15,8
3.5,1,10.4,634,536,0.85,18,835,14.8,99,40,88,16.666666666666668,15.566666666666666,11:16:18,8
3.5,1,20.8,1262,1159,0.92,17,2052,35.3,107,35,71.6,16.733333333333334,15.633333333333333,11:16:22,8
3.3,1,14.6,887,805,0.91,27,955,25.4,105,36,79.6,16.766666666666666,15.666666666666666,11:16:24,8
3.5,1,15.8,961,867,0.9,28,958,26.4,105,36,78.8,16.8,15.7,11:16:26,8
3.4,1,16.5,1003,889,0.89,29,949,27.8,105,36,77.6,16.833333333333332,15.733333333333333,11:16:28,8
3.5,1,17.3,1049,914,0.87,30,940,28.6,104,36,76.9,16.866666666666667,15.766666666666667,11:16:30,9
3.5,1,14.7,894,725,0.81,22,916,20.4,99,39,83.5,16.916666666666668,15.816666666666666,11:16:33,9
3.5,1,17,1030,812,0.79,23,982,22.2,98,39,82.1,16.966666666666665,15.866666666666667,11:16:36,9
3.5,1,17.3,1051,896,0.85,29,960,27.7,103,36,77.7,17,15.9,11:16:38,9
3.5,1,17.8,1082,931,0.86,20,1387,27.4,103,36,77.9,17.05,15.95,11:16:41,9
3.5,1,16.6,1006,875,0.87,27,1003,27.2,103,36,78.1,17.083333333333332,15.983333333333333,11:16:43,9
3.8,1,14.4,874,736,0.84,23,895,20.6,101,38,83.4,17.133333333333333,16.033333333333335,11:16:46,10
3.5,1,15.3,929,775,0.83,27,879,23.9,102,37,80.8,17.166666666666668,16.066666666666666,11:16:48,10
3.7,1,19.3,1173,973,0.83,28,1057,29.1,101,37,76.5,17.2,16.1,11:16:50,10
3.5,1,18.9,1147,934,0.81,26,1145,29.6,102,36,76.1,17.233333333333334,16.133333333333333,11:16:52,10
3.7,1,18.7,1137,939,0.83,28,1053,29.4,102,36,76.3,17.283333333333335,16.183333333333334,11:16:55,10
3.7,1,18.7,1136,959,0.84,29,1011,29.7,104,35,76,17.316666666666666,16.216666666666665,11:16:57,10
3.8,1,18.3,1108,961,0.87,31,977,30.5,104,36,75.4,17.35,16.25,11:16:59,11
3.8,1,19.7,1193,1008,0.84,24,1277,30.3,103,37,75.6,17.383333333333333,16.283333333333335,11:17:01,11
3.7,1,14.3,869,693,0.8,23,915,20.9,99,38,83.1,17.433333333333334,16.333333333333332,11:17:04,11
3.8,1,13.4,814,689,0.85,21,996,20.8,102,36,83.3,17.483333333333334,16.383333333333333,11:17:07,11
3.7,1,23.6,1434,1141,0.8,28,1188,33.8,99,37,72.8,17.516666666666666,16.416666666666668,11:17:09,11
3.8,1,23,1394,1146,0.82,31,1105,33.8,102,36,72.7,17.55,16.45,11:17:11,11
3.8,1,17.9,1088,904,0.83,31,923,28.7,103,35,76.9,17.583333333333332,16.483333333333334,11:17:13,11
3.8,1,20.6,1250,1035,0.83,30,1036,31.1,102,36,74.9,17.616666666666667,16.516666666666666,11:17:15,12
4,1,20.9,1270,1027,0.81,30,1028,31,100,37,75,17.65,16.55,11:17:17,12
4,1,17.8,1078,886,0.82,28,973,27.3,101,37,78,17.683333333333334,16.583333333333332,11:17:19,12
4,1,17.7,1071,835,0.78,24,969,23.5,98,38,81,17.716666666666665,16.616666666666667,11:17:21,12
4,1,20.2,1225,1002,0.82,32,979,31.4,103,36,74.7,17.75,16.65,11:17:23,12
4,1,23.1,1402,1131,0.81,33,1049,34.4,100,37,72.3,17.783333333333335,16.683333333333334,11:17:25,12
4,1,20.3,1231,1023,0.83,33,1004,33.3,104,35,73.2,17.816666666666666,16.716666666666665,11:17:27,12
4,1,20,1213,1025,0.85,30,1089,32.4,104,36,73.9,17.85,16.75,11:17:29,13
4,1,19.1,1159,973,0.84,28,1068,30.4,103,36,75.5,17.883333333333333,16.783333333333335,11:17:31,13
4,1,17,1031,860,0.83,28,961,27.3,103,36,78,17.916666666666668,16.816666666666666,11:17:33,13
4,1,19.2,1167,976,0.84,32,942,29.7,103,36,76,17.95,16.85,11:17:35,13
4,1,19.5,1181,954,0.81,31,994,31.1,102,36,75,17.983333333333334,16.883333333333333,11:17:37,13
4,1,21.7,1315,1048,0.8,31,1002,31.5,99,37,74.6,18.016666666666666,16.916666666666668,11:17:39,13
4,1,18,1092,856,0.78,24,1021,24.7,98,38,80.1,18.05,16.95,11:17:41,13
4,1,20.2,1227,992,0.81,29,1059,30.7,100,37,75.3,18.083333333333332,16.983333333333334,11:17:43,13
4.2,1,28.6,1734,1388,0.8,34,1265,42.6,102,36,65.6,18.116666666666667,17.016666666666666,11:17:45,14
4.2,1,24.3,1475,1213,0.82,35,1105,38.3,104,35,69.1,18.15,17.05,11:17:47,14
4.2,1,24.1,1462,1196,0.82,43,961,41.2,104,35,66.8,18.166666666666668,17.066666666666666,11:17:48,14
4.2,1,20.1,1223,1003,0.82,30,1087,32.4,102,36,73.8,18.2,17.1,11:17:50,14
4,1,16,972,722,0.74,25,846,20.8,93,40,83.2,18.25,17.15,11:17:53,14
4,1,27.6,1673,1297,0.78,36,1062,37.7,100,37,69.6,18.266666666666666,17.166666666666668,11:17:54,14
4.2,1,29.4,1787,1456,0.81,29,1570,45.3,103,35,63.5,18.3,17.2,11:17:56,14
4,1,25.1,1524,1259,0.83,35,1137,39.4,102,36,68.2,18.333333333333332,17.233333333333334,11:17:58,14
4.3,1,21.3,1291,1099,0.85,29,1224,35.3,104,35,71.5,18.366666666666667,17.266666666666666,11:18:00,15
4.3,1,19.1,1158,933,0.81,26,1116,29.1,101,37,76.5,18.4,17.3,11:18:02,15
4.2,1,25.4,1544,1297,0.84,22,1746,38.5,102,36,69,18.45,17.35,11:18:05,15
4.3,1,26,1580,1300,0.82,33,1271,41.9,104,35,66.2,18.483333333333334,17.383333333333333,11:18:07,15
